GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Family_Structure","tPar","In two-parent families",0,"Lakeland-Winter Haven, FL",29460,.86402422,.85479754,.76856929,.80796874,.87091261,.82304776,.769508,.78927869,.83440995,.79874414,.75711936,.795986
"Family_Structure","tPar","In two-parent families",0,"Las Vegas-Henderson-Paradise, NV",29820,.8352803,.82543653,.82347035,.82011282,.81668574,.80169046,.78604871,.80158466,.80856138,.79735792,.79425097,.79811698
"Family_Structure","tPar","In two-parent families",0,"Little Rock-North Little Rock-Conway, AR",30780,.86128551,.87275594,.88166064,.80719757,.7671839,.8875941,.90112406,.90257621,.93619275,.87829989,.8034696,.84294605
"Family_Structure","tPar","In two-parent families",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.81321365,.81055343,.80849916,.80817747,.80061549,.79246658,.8028999,.80959451,.80036074,.80203688,.80545032,.80867505
"Family_Structure","tPar","In two-parent families",0,"Louisville/Jefferson County, KY-IN",31140,.86493015,.83602637,.8753168,.92086452,.87340349,.79597527,.76783007,.827124,.83471739,.82567751,.84783769,.79755288
"Family_Structure","tPar","In two-parent families",0,"Madison, WI",31540,.8034457,.87234372,.81708395,.77677709,.89569545,.8939451,.78642434,.76556361,.76548362,.75755262,.84678251,.89043748
"Family_Structure","tPar","In two-parent families",0,"McAllen-Edinburg-Mission, TX",32580,.76601076,.79228836,.79492575,.77191359,.76044947,.7841692,.78304136,.77248085,.77803761,.75480348,.76461488,.76875681
"Family_Structure","tPar","In two-parent families",0,"Memphis, TN-MS-AR",32820,.91972601,.8777076,.85629225,.85525048,.88022995,.87682825,.81899816,.83073974,.86349136,.86557549,.84852797,.83126825
"Family_Structure","tPar","In two-parent families",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.75743741,.76379669,.76345944,.75469595,.74660957,.74778199,.75027335,.75110054,.74541104,.7499209,.751266,.74368507
"Family_Structure","tPar","In two-parent families",0,"Milwaukee-Waukesha-West Allis, WI",33340,.86290002,.84538108,.8332352,.88125318,.89611,.84930903,.81678665,.83765894,.81777924,.86198431,.89593327,.85077947
"Family_Structure","tPar","In two-parent families",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.84229261,.81675166,.79100347,.79652363,.79397702,.79311329,.80224973,.81168079,.83544332,.82544106,.82503098,.83456242
"Family_Structure","tPar","In two-parent families",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.85747075,.88006723,.84953618,.82714599,.84712124,.82220584,.81572646,.84359306,.83122259,.8409217,.86675495,.83487016
"Family_Structure","tPar","In two-parent families",0,"New Haven-Milford, CT",35300,.84180349,.83875906,.85680526,.81660903,.77332479,.80306578,.83589435,.85893136,.84146589,.80281883,.81455332,.82975316
"Family_Structure","tPar","In two-parent families",0,"New Orleans-Metairie, LA",35380,.82230622,.86149389,.84060663,.84383315,.86545789,.85080254,.79317957,.69319069,.74343961,.82200432,.80765009,.79692394
"Family_Structure","tPar","In two-parent families",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.76326787,.7721132,.77347368,.77376914,.78082609,.7821213,.7736702,.76703477,.77162725,.78051752,.77971524,.77876586
"Family_Structure","tPar","In two-parent families",0,"North Port-Sarasota-Bradenton, FL",35840,.80311042,.78233504,.78076226,.83050531,.82149696,.76629311,.80745739,.82674396,.77409828,.77218372,.79630423,.81462002
"Family_Structure","tPar","In two-parent families",0,"Ogden-Clearfield, UT",36260,.86052912,.86268067,.87404114,.86348623,.86075884,.84296876,.78916347,.80868429,.85015607,.86545891,.84631133,.82424593
"Family_Structure","tPar","In two-parent families",0,"Oklahoma City, OK",36420,.80097628,.83373463,.87630826,.85018104,.84502411,.85756195,.87244487,.84258783,.81823778,.82697487,.82579941,.82446533
"Family_Structure","tPar","In two-parent families",0,"Omaha-Council Bluffs, NE-IA",36540,.81141597,.89858937,.88742721,.82296067,.80777097,.80416822,.77467477,.78563058,.81669104,.84955394,.83726096,.79024065
"Family_Structure","tPar","In two-parent families",0,"Orlando-Kissimmee-Sanford, FL",36740,.81802064,.78973055,.79838455,.8117305,.7858755,.77955043,.80379975,.82008243,.81328905,.81279892,.81209069,.79746944
"Family_Structure","tPar","In two-parent families",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.85694706,.86623031,.85907692,.84837091,.83915049,.81433356,.82524723,.85169452,.84109265,.82316417,.82827914,.83871365
"Family_Structure","tPar","In two-parent families",0,"Palm Bay-Melbourne-Titusville, FL",37340,.85783529,.8778373,.84537137,.81047958,.82021296,.82941025,.76166463,.78585422,.80136728,.76130414,.79351562,.82099319
"Family_Structure","tPar","In two-parent families",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.85527319,.85127854,.83759958,.84325027,.84608626,.82585263,.82382506,.82225275,.81009614,.81884056,.82594043,.80806124
"Family_Structure","tPar","In two-parent families",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.83374089,.8329314,.82080603,.82052439,.81433004,.78602904,.77845687,.80677485,.80766922,.82082301,.82231981,.80634046
"Family_Structure","tPar","In two-parent families",0,"Pittsburgh, PA",38300,.89812034,.91081595,.89405841,.90126693,.90629065,.86774743,.82225132,.84989721,.92118454,.95966607,.93082404,.88640743
"Family_Structure","tPar","In two-parent families",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.84734124,.82670069,.8598628,.87319422,.87266785,.84775299,.829647,.8469913,.86968547,.87531716,.85991257,.85498822
"Family_Structure","tPar","In two-parent families",0,"Providence-Warwick, RI-MA",39300,.74539196,.75685406,.76290333,.74028671,.72237712,.75477135,.78850716,.77847075,.7654919,.75924575,.76705337,.76910251
"Family_Structure","tPar","In two-parent families",0,"Provo-Orem, UT",39340,.94005919,.87949449,.83247441,.88336068,.9448263,.88986409,.90457493,.93277425,.90351725,.91086197,.90624768,.87663233
"Family_Structure","tPar","In two-parent families",0,"Raleigh, NC",39580,.86584097,.86843866,.853347,.86592126,.86226416,.8183881,.83985502,.87188232,.85519391,.86901659,.87410849,.86604774
"Family_Structure","tPar","In two-parent families",0,"Richmond, VA",40060,.85807186,.90752554,.86091894,.8403967,.87707603,.85886347,.83264363,.82888693,.82516223,.81922865,.83931386,.87750012
"Family_Structure","tPar","In two-parent families",0,"Riverside-San Bernardino-Ontario, CA",40140,.86188942,.86375505,.86177641,.83870965,.82703751,.82562083,.82596821,.83531064,.83181745,.84086633,.85272652,.84091812
"Family_Structure","tPar","In two-parent families",0,"Rochester, NY",40380,.84078062,.85516435,.83646494,.83933145,.83067167,.79659373,.75065953,.7806198,.84677035,.84829479,.81722188,.81145507
"Family_Structure","tPar","In two-parent families",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.8851397,.87614614,.86390954,.85591012,.86281443,.85410315,.83779478,.83303535,.84098375,.8691383,.868433,.87325007
"Family_Structure","tPar","In two-parent families",0,"St. Louis, MO-IL",41180,.8741008,.89010006,.90546155,.86211747,.83809948,.86770892,.88988209,.90838009,.88312352,.83597606,.83254898,.87216735
"Family_Structure","tPar","In two-parent families",0,"Salt Lake City, UT",41620,.8256278,.82848936,.86678469,.86722255,.84224927,.83110422,.82584494,.83271539,.8400622,.81870097,.82821095,.80268341
"Family_Structure","tPar","In two-parent families",0,"San Antonio-New Braunfels, TX",41700,.85756737,.85450643,.86040843,.84643751,.85864991,.84897852,.80886722,.82405508,.82428944,.81666118,.83517927,.8639347
"Family_Structure","tPar","In two-parent families",0,"San Diego-Carlsbad, CA",41740,.80296719,.81034309,.80854356,.80910444,.81345809,.80692858,.81527138,.81675845,.80230105,.81165099,.82750106,.83267891
"Family_Structure","tPar","In two-parent families",0,"San Francisco-Oakland-Hayward, CA",41860,.8628667,.86294425,.86050284,.8657546,.87248087,.86644644,.85569829,.86740762,.8775956,.86272907,.85579419,.8541438
"Family_Structure","tPar","In two-parent families",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.86260587,.86399782,.87331623,.87792367,.8789252,.87466061,.87281889,.87794828,.88202685,.88228357,.88539833,.88008219
"Family_Structure","tPar","In two-parent families",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.85118449,.83609372,.88792568,.81249791,.74338913,.7743398,.65932477,.58957052,.68688506,.710962,.6652208,.6834318
"Family_Structure","tPar","In two-parent families",0,"Seattle-Tacoma-Bellevue, WA",42660,.84519917,.83687598,.84726918,.85543579,.85106385,.85825968,.8653968,.87664634,.85070056,.84479994,.87066615,.86824226
"Family_Structure","tPar","In two-parent families",0,"Spokane-Spokane Valley, WA",44060,.86949354,.87190998,.91085082,.88563019,.898193,.8539995,.8502782,.8942188,.86708802,.84578699,.86608571,.84070617
"Family_Structure","tPar","In two-parent families",0,"Springfield, MA",44140,.88355678,.81193113,.81598866,.80469376,.74662507,.76312649,.74873292,.68588108,.74730861,.79540431,.73269379,.71349925
"Family_Structure","tPar","In two-parent families",0,"Stockton-Lodi, CA",44700,.86626244,.85818982,.83785748,.83694202,.84768653,.82506585,.81345952,.82255775,.84985948,.84469974,.83574378,.85455835
"Family_Structure","tPar","In two-parent families",0,"Syracuse, NY",45060,.83835208,.81895691,.84793288,.81156921,.76679957,.83726805,.869506,.83555692,.8086772,.84544402,.85177791,.78948575
"Family_Structure","tPar","In two-parent families",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.86772954,.83739233,.82899737,.8317672,.82066995,.81483251,.79573649,.80382997,.8117097,.79371673,.81684476,.83892792
"Family_Structure","tPar","In two-parent families",0,"Toledo, OH",45780,.91435343,.88258255,.86975503,.91577649,.87074119,.80848551,.83038938,.91827196,.85120845,.83464849,.87620658,.83885324
"Family_Structure","tPar","In two-parent families",0,"Tucson, AZ",46060,.79289234,.80568302,.78839397,.78261286,.81914419,.78614998,.76723886,.77628732,.79961008,.81179857,.78940111,.7873475
"Family_Structure","tPar","In two-parent families",0,"Tulsa, OK",46140,.88345736,.88810849,.9023658,.83624476,.81692833,.83374459,.82688385,.8503623,.83007747,.79930604,.83298868,.86228007
"Family_Structure","tPar","In two-parent families",0,"Urban Honolulu, HI",46520,.84605914,.86129516,.82783347,.82164603,.8411665,.84608626,.86202222,.85828352,.83230317,.83788377,.86579037,.87147224
"Family_Structure","tPar","In two-parent families",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.8667661,.86204106,.84122497,.85171008,.85231221,.85919428,.79368079,.78106529,.826882,.83413547,.8528747,.82998765
"Family_Structure","tPar","In two-parent families",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.84343934,.84990335,.84535587,.84634978,.83748049,.81539333,.83004189,.83322185,.81924313,.82078969,.82350075,.82978302
"Family_Structure","tPar","In two-parent families",0,"Wichita, KS",48620,.87103337,.87109387,.90034586,.87186134,.85731483,.83174151,.80390799,.84540808,.82108623,.82653171,.88693976,.86901939
"Family_Structure","tPar","In two-parent families",0,"Winston-Salem, NC",49180,.80029595,.82234579,.82504809,.86240983,.87471479,.8366732,.81701171,.85417628,.83386761,.79642242,.79605931,.79330945
"Family_Structure","tPar","In two-parent families",0,"Worcester, MA-CT",49340,.86847615,.83369511,.79814583,.79666543,.81686872,.83247179,.81470054,.79968876,.79972905,.78213036,.80396682,.82856345
"Family_Structure","tPar","In two-parent families",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,.92513555,-97,-97,-97,-97,-97,-97,-97,-97
"Family_Structure","onekid","One child in family",0,"Akron, OH",10420,.22343288,.28652668,.20394848,.19577083,.17782561,.16520698,.18184777,.23920855,.23222721,.16955702,.2106166,.17472669
"Family_Structure","onekid","One child in family",0,"Albany-Schenectady-Troy, NY",10580,.21253125,.23202382,.2385878,.27967495,.27776852,.22423542,.22661841,.25074425,.23233896,.24527428,.30133456,.26974776
"Family_Structure","onekid","One child in family",0,"Albuquerque, NM",10740,.19189735,.16020085,.16516741,.16736963,.15986969,.18598518,.2049015,.16476627,.15791966,.18280879,.21346095,.26469022
"Family_Structure","onekid","One child in family",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.23527804,.17159437,.17340299,.20489448,.22530292,.16803671,.19261865,.23728125,.21385869,.26098868,.24713413,.21975747
"Family_Structure","onekid","One child in family",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.20616327,.20372766,.20085365,.19089185,.19158357,.20087412,.19429412,.17921317,.17944889,.18944041,.20529377,.20136626
"Family_Structure","onekid","One child in family",0,"Augusta-Richmond County, GA-SC",12260,.23186798,.17967966,.21547477,.24491639,.25524226,.19078051,.17363884,.21224989,.17525569,.21153608,.31387562,.32670799
"Family_Structure","onekid","One child in family",0,"Austin-Round Rock, TX",12420,.14444424,.15297914,.15950163,.15806077,.15532352,.16893469,.1840733,.18220411,.16507232,.17176698,.1864298,.1875947
"Family_Structure","onekid","One child in family",0,"Bakersfield, CA",12540,.11477057,.11388381,.13678941,.1224426,.11918816,.13980852,.13032074,.11700131,.12040338,.13339138,.15523696,.16346826
"Family_Structure","onekid","One child in family",0,"Baltimore-Columbia-Towson, MD",12580,.28126571,.24758343,.23749857,.23668082,.22233115,.21213441,.22723857,.26119402,.24358614,.21644127,.21356297,.20640327
"Family_Structure","onekid","One child in family",0,"Baton Rouge, LA",12940,.16551499,.17736606,.23014878,.27627093,.32294291,.30688542,.21431251,.16738991,.20427713,.23993582,.22839138,.22073221
"Family_Structure","onekid","One child in family",0,"Birmingham-Hoover, AL",13820,.19296303,.30309272,.30220547,.22462109,.19872074,.21230693,.24530095,.21405789,.17255606,.19372641,.16827556,.17165986
"Family_Structure","onekid","One child in family",0,"Boise City, ID",14260,.15704978,.15843245,.15503082,.14459707,.12931079,.12067563,.13275979,.15790245,.15418991,.12657361,.12987967,.19362193
"Family_Structure","onekid","One child in family",0,"Boston-Cambridge-Newton, MA-NH",14460,.26412851,.24357824,.24349326,.25701678,.24813631,.25415725,.26148462,.25804999,.25613663,.24707571,.2579459,.26626006
"Family_Structure","onekid","One child in family",0,"Bridgeport-Stamford-Norwalk, CT",14860,.24828297,.27289969,.25805941,.22297302,.21840204,.2515184,.23636933,.22690696,.24820645,.23656015,.22616674,.23332642
"Family_Structure","onekid","One child in family",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.20956263,.15672131,.16289075,.19734642,.21280654,.21917328,.20396659,.18850131,.211071,.21749504,.17920072,.18939452
"Family_Structure","onekid","One child in family",0,"Cape Coral-Fort Myers, FL",15980,.20094641,.20594388,.21601102,.24793079,.25409561,.2177833,.19618678,.22631145,.21851492,.19775981,.2014609,.20547044
"Family_Structure","onekid","One child in family",0,"Charleston-North Charleston, SC",16700,.28410554,.25480789,.2358003,.19319254,.12885556,.15121128,.27849114,.29365465,.18301934,.17338391,.22954848,.23658082
"Family_Structure","onekid","One child in family",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.21593913,.2261879,.2101489,.21125014,.19201136,.15638821,.15907523,.18874559,.19305797,.19194196,.19443148,.20085494
"Family_Structure","onekid","One child in family",0,"Chattanooga, TN-GA",16860,.16066907,.24558294,.25905648,.2443213,.24983081,.28521833,.34478858,.29989588,.21155058,.16505714,.16674052,.15523922
"Family_Structure","onekid","One child in family",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.1885123,.18923587,.18621871,.18151882,.18148658,.17936596,.18471268,.1962049,.18980192,.1904269,.19448487,.19772036
"Family_Structure","onekid","One child in family",0,"Cincinnati, OH-KY-IN",17140,.21534753,.26963061,.29838321,.23062858,.20057558,.22023743,.23155899,.18198921,.17317049,.21605447,.20077974,.22176409
"Family_Structure","onekid","One child in family",0,"Cleveland-Elyria, OH",17460,.24630319,.20520331,.19587538,.20276798,.22134356,.21743272,.21404232,.21174808,.21042387,.23619814,.22066447,.22059788
"Family_Structure","onekid","One child in family",0,"Colorado Springs, CO",17820,.19905458,.21994664,.20053257,.20118032,.18366571,.18598956,.18166886,.16184399,.22575912,.2293196,.22027686,.20979832
