GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Arkansas","AR",.39486581,.3491151,.35171261,.39227191,.43396756,.40827268,.38187742,.37892261,.40907788,.41956255,.38830224,.41883749
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Arizona","AZ",.42728996,.43076181,.42241755,.41489249,.41821301,.40845829,.39958772,.41356087,.40685132,.40183067,.41884935,.40232623
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"California","CA",.39103124,.38887376,.38688707,.38119808,.37598947,.37477911,.37523791,.36994573,.36240834,.36095977,.36135283,.35623303
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Colorado","CO",.37802893,.4005501,.40560606,.38689631,.39917591,.39008379,.37076357,.38038382,.36752227,.38070109,.3939366,.37814644
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Connecticut","CT",.29756409,.2826888,.28648284,.30333731,.30126521,.27780327,.27457607,.30202615,.29673582,.27233389,.28072721,.28051409
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"District of Columbia","DC",.31384435,.34002435,.32098931,.24138826,.20959888,.31892183,.32979807,.27034408,.30211371,.28537536,.23349871,.27319175
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Delaware","DE",.40222973,.32403952,.38092676,.39755449,.3030583,.29302517,.36322775,.32742527,.25259641,.32920986,.2984969,.29313111
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Florida","FL",.28883687,.28831026,.28352338,.27382225,.27735496,.27908558,.29262039,.29344183,.2900207,.28874213,.28290308,.28603166
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Georgia","GA",.35144162,.35838625,.36923885,.38368526,.37651488,.36358032,.37720075,.3816126,.36949199,.37080681,.35355139,.35290527
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Hawaii","HI",.32830003,.31100258,.30709547,.2811417,.27277696,.31841144,.314753,.30517498,.32541376,.31870806,.30808812,.30717957
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Iowa","IA",.38010997,.3838698,.34895867,.33403283,.31987834,.36674759,.46337613,.40662888,.36846125,.38944513,.36866045,.36192936
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Idaho","ID",.39896631,.44979343,.50055242,.4741393,.44003686,.46614021,.4858391,.47355238,.43952233,.41981158,.43582126,.42858854
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Illinois","IL",.36798915,.38273808,.38002262,.37481189,.3775405,.39001393,.37999201,.36697388,.36384991,.36731225,.36507848,.35505599
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Indiana","IN",.38316488,.39161146,.39953431,.38173145,.41427898,.4143995,.36528403,.35733733,.40131983,.39303213,.38917512,.40793502
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Kansas","KS",.41675937,.39093855,.39961547,.40005246,.34950376,.37662581,.43525666,.43108559,.42725867,.44303739,.41421726,.39908814
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Kentucky","KY",.29979345,.30635911,.30894157,.34609219,.3510122,.32416561,.31314826,.31597877,.31497046,.30373922,.33040503,.37263423
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Louisiana","LA",.31279734,.31829309,.34081018,.34417114,.33096102,.3116008,.29517004,.32677227,.33646095,.28616625,.31185547,.3288573
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Massachusetts","MA",.2922169,.2836118,.28295073,.28211433,.28194362,.28227893,.2889601,.28311938,.27853331,.26713496,.25439578,.26615661
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Maryland","MD",.2907643,.32772562,.32492849,.31346238,.32758954,.33503708,.32200375,.30742037,.30535847,.31189469,.31416854,.31466785
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Maine","ME",.28031197,.32650843,.28912476,.21632691,.25032905,.28937888,.41304156,.39366943,.23267473,.24469119,.26219708,.21770637
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Michigan","MI",.35717082,.34505746,.34549502,.36137322,.39232078,.38337544,.36276701,.38106018,.37926576,.35730848,.36071831,.34751368
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Minnesota","MN",.34801891,.3224813,.32573998,.34666342,.36004728,.34196857,.3396762,.36151803,.33703017,.34572381,.37790373,.37503135
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Missouri","MO",.3563765,.33427054,.29715523,.33783025,.37496439,.37043634,.35509875,.34965163,.34298885,.31602004,.33633524,.34748027
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Mississippi","MS",.30093804,.26105118,.31529784,.38554385,.35185957,.30203375,.34552991,.39011571,.39099652,.36755115,.33654377,.31268758
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Montana","MT",.24658152,.31193882,.32897949,.33780324,.4619734,.40887281,.2343298,.12582731,.2562117,.34260631,.3037892,.25542662
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"North Carolina","NC",.35382476,.36467084,.36403552,.36339304,.38749197,.40190279,.40357065,.3973442,.40313831,.3932209,.37680709,.36438361
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"North Dakota","ND",.2868951,-97,-97,.42113715,.43660054,.39486116,.23638648,.18044029,.45390436,.49104196,.45670179,.43088678
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Nebraska","NE",.40912396,.398009,.48031867,.46220192,.40423137,.45535848,.44533768,.46383879,.51016724,.49604672,.44575384,.40866199
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"New Hampshire","NH",.3339414,.32668149,.23431785,.2148322,.28351223,.31076705,.29278806,.28167173,.26997086,.26591888,.2769919,.25243512
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"New Jersey","NJ",.29028225,.28914487,.29064345,.28216267,.27140972,.27104479,.27148467,.27204633,.27585235,.28668898,.28495485,.2924298
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"New Mexico","NM",.42001218,.40991184,.37859935,.38459647,.40150312,.40647697,.40579623,.43115336,.48831835,.45105207,.37605804,.36472347
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Nevada","NV",.39650241,.39337069,.39310166,.39066344,.39135587,.37006462,.36511594,.36686525,.38074374,.40464836,.40755317,.38917631
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"New York","NY",.30106097,.29961702,.29445338,.30064091,.3093383,.30651557,.30530536,.30686602,.30368933,.29210502,.29600483,.30362025
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Ohio","OH",.31770003,.35758236,.34405506,.34661308,.36021584,.35268682,.35984957,.34178436,.31527469,.31980413,.34148207,.35045475
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Oklahoma","OK",.43360323,.44404912,.41581941,.41538468,.40736073,.41752699,.39840218,.37880901,.42152253,.4188166,.39591682,.42773345
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Oregon","OR",.39442506,.37196475,.37953734,.39292833,.38790172,.39667386,.41154525,.40214112,.4038052,.40853819,.3581607,.37778047
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Pennsylvania","PA",.3134625,.30777329,.31681287,.31080046,.29693231,.30059177,.28854316,.29364279,.29420593,.28161848,.31336284,.34309429
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Rhode island","RI",.32915065,.34196606,.36171284,.34900635,.32047519,.29379913,.2971395,.29575709,.29149866,.29756311,.28381741,.30514407
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"South Carolina","SC",.34485167,.3568711,.29060161,.30017897,.3730382,.36372176,.330863,.32674566,.33384341,.31532347,.34026107,.34999019
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"South Dakota","SD",.29867849,.40792525,.43756786,.42450848,.33374497,.28889316,.36216328,.4832243,.39473927,.27006161,.26958552,.29081148
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Tennessee","TN",.3430725,.3529259,.35621849,.35451943,.38855127,.36867201,.36067653,.3752766,.37154147,.39253163,.37775046,.38239348
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Texas","TX",.41699198,.41562283,.4187119,.41847211,.4153122,.41614634,.41060477,.40516594,.41116768,.40972212,.39119816,.38808322
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"United States","US",.36120731,.36102995,.35993329,.35822481,.35883787,.35844824,.35763165,.35577211,.35380584,.35155106,.34809944,.34779102
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Utah","UT",.47242028,.43388262,.41458973,.42367736,.42464927,.45890874,.47876003,.44310042,.43139791,.43659127,.44175521,.43324018
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Virginia","VA",.30270529,.28233105,.27663553,.28804934,.2932286,.29373178,.30773339,.31059855,.30594122,.29864821,.29710242,.32229385
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Vermont","VT",.15513775,.1528755,.19137789,.18139091,.20123662,.30393067,.23648217,.28430274,.31647262,.18190463,.16776837,.3103196
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Washington","WA",.361669,.36593267,.36651108,.34234768,.33884299,.35720316,.34360889,.34846246,.34826288,.35136265,.36211261,.35715127
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Wisconsin","WI",.33071116,.35091901,.34884766,.35954383,.37668404,.34692305,.3807326,.41638911,.37406874,.36746967,.35892057,.36411366
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"West Virginia","WV",.38135284,.23539917,.22202367,.31680694,.35279968,.38370827,.27068073,.23643012,.3421768,.31721744,.31979409,.32995746
"Family_Structure","threekid",118,"Three to four children in family","Three children in family",1,"Wyoming","WY",.43437979,.34485349,.35196361,.50405794,.5039354,.36032441,.32511598,.41183075,.4177947,.41470531,.32104546,.32828927
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Alaska","AK",.08029871,.11982908,.10844394,.15406568,.13764949,.14473954,.24620971,.15999572,.08999483,.19644693,.16092731,.15148786
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Alabama","AL",.03015208,.07132097,.05956193,.041733,.05906,.07199726,.06784433,.04283214,.03204643,.0426588,.06720834,.07905431
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Arkansas","AR",.05911709,.070288,.09262387,.12902489,.10800514,.08561398,.07833173,.09545935,.09454095,.05257639,.03927954,.05355427
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Arizona","AZ",.08847968,.09368157,.10138893,.09968077,.09085982,.08694136,.08731007,.08552831,.07928541,.07521574,.08143472,.08838058
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"California","CA",.07960724,.0722428,.07227375,.07698903,.07801077,.07192865,.06539916,.06310424,.06294196,.05837158,.0573352,.05816481
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Colorado","CO",.07128482,.06969155,.06285865,.06342357,.05648511,.06018177,.08777435,.0648982,.0521789,.0508099,.04291983,.0566298
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Connecticut","CT",.03734929,.02708635,.01652416,.0202499,.02130947,.02243598,.0296492,.03234048,.03866921,.03271591,.01953535,.02662531
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"District of Columbia","DC",.06547076,.0275674,.02300476,.05389908,.04829585,.0089847,.01299728,.01383636,.01302735,.04069088,.03476637,0
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Delaware","DE",.06895958,.08855165,.06599554,.04154747,.05090793,.06460869,.02435756,.0620415,.07022057,.05420239,.0672797,.04880288
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Florida","FL",.0452878,.04622812,.04002306,.03770723,.03858962,.04126037,.03823731,.03444196,.03294471,.03343425,.03253493,.03299112
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Georgia","GA",.05869333,.05713645,.06118863,.07250749,.06206332,.05947635,.07488748,.07274045,.07059844,.0806683,.07610334,.0586193
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Hawaii","HI",.09829874,.06043607,.07576313,.08658521,.06672025,.07178301,.08689543,.06899222,.05775777,.05547595,.11037377,.11887141
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Iowa","IA",.06116479,.06575137,.11592013,.10494254,.10515477,.09041373,.03721679,.0579021,.0813004,.06341228,.0504836,.06218119
