GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"English_Proficiency","eppars","English Proficient Parents",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.2969557,.30431047,.30131769,.30371505,.30882934,.32042128,.3363848,.34594774,.35083222,.35749024
"English_Proficiency","eppars","English Proficient Parents",0,"Louisville/Jefferson County, KY-IN",31140,.48670438,.45954126,.42892694,.42306539,.40482226,.43414092,.42885435,.39419106,.4178679,.44837034
"English_Proficiency","eppars","English Proficient Parents",0,"Madison, WI",31540,.60263193,.56409585,.54256922,.47047633,.36003911,.42265269,.45024499,.38966632,.43089882,.51399046
"English_Proficiency","eppars","English Proficient Parents",0,"McAllen-Edinburg-Mission, TX",32580,.2145994,.21836837,.22844967,.22208761,.20426041,.2094169,.22218603,.21262325,.21079126,.21569194
"English_Proficiency","eppars","English Proficient Parents",0,"Memphis, TN-MS-AR",32820,.48800868,.37169069,.3244471,.32868326,.29212236,.35352406,.42410672,.40166587,.35872319,.34083608
"English_Proficiency","eppars","English Proficient Parents",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.48402354,.47342569,.46960676,.4646787,.46578929,.47004968,.47790501,.49773327,.49204805,.47837877
"English_Proficiency","eppars","English Proficient Parents",0,"Milwaukee-Waukesha-West Allis, WI",33340,.31899205,.42868391,.46626127,.42174309,.37554556,.44422629,.45167181,.38884062,.42814875,.43486699
"English_Proficiency","eppars","English Proficient Parents",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.41841236,.43587884,.4462074,.45228678,.43431011,.45356566,.49213737,.49870911,.48472589,.48586029
"English_Proficiency","eppars","English Proficient Parents",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.44816545,.41326547,.35716891,.39239535,.42625988,.38712227,.40887442,.40660545,.38568097,.37520745
"English_Proficiency","eppars","English Proficient Parents",0,"New Haven-Milford, CT",35300,.55224741,.5438081,.54683596,.53412813,.48183483,.48221612,.52642983,.52300823,.53198105,.51121694
"English_Proficiency","eppars","English Proficient Parents",0,"New Orleans-Metairie, LA",35380,.56444818,.4322359,.43996477,.44274372,.43594456,.42385817,.40557417,.46242774,.47127989,.42870679
"English_Proficiency","eppars","English Proficient Parents",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.49744183,.48370853,.48388439,.48358384,.47908971,.4815363,.48583582,.48605049,.48337668,.48131868
"English_Proficiency","eppars","English Proficient Parents",0,"North Port-Sarasota-Bradenton, FL",35840,.45824963,.4665097,.46055937,.50333637,.52907699,.51474184,.4951413,.48388496,.4894979,.43608442
"English_Proficiency","eppars","English Proficient Parents",0,"Ogden-Clearfield, UT",36260,.32201743,.43339452,.52348542,.45336685,.40206641,.40715185,.38635084,.46135825,.54766345,.49550626
"English_Proficiency","eppars","English Proficient Parents",0,"Oklahoma City, OK",36420,.35288933,.3340877,.27966243,.31243411,.36509413,.37083471,.32360753,.27114189,.27998555,.32194349
"English_Proficiency","eppars","English Proficient Parents",0,"Omaha-Council Bluffs, NE-IA",36540,.30883616,.3492724,.34936014,.27384332,.26282704,.29206261,.29372722,.33848643,.36279997,.33204013
"English_Proficiency","eppars","English Proficient Parents",0,"Orlando-Kissimmee-Sanford, FL",36740,.536295,.54914016,.5537746,.54673618,.54132974,.55986631,.53455079,.53139532,.55554605,.57284212
"English_Proficiency","eppars","English Proficient Parents",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.33378679,.32939017,.33518282,.34664544,.35058326,.35728604,.36007255,.35535607,.34551063,.34164691
"English_Proficiency","eppars","English Proficient Parents",0,"Palm Bay-Melbourne-Titusville, FL",37340,.72730511,.79066253,.71098059,.69835466,.7124508,.72458267,.72709888,.73833883,.77078348,.72200966
"English_Proficiency","eppars","English Proficient Parents",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.54856855,.53152305,.5479036,.5564971,.53867626,.53328848,.52674633,.54090452,.53044999,.52095854
"English_Proficiency","eppars","English Proficient Parents",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.28124171,.27856594,.2883535,.32530451,.34518439,.36162022,.36764103,.35440153,.3814663,.42159295
"English_Proficiency","eppars","English Proficient Parents",0,"Pittsburgh, PA",38300,.68887079,.71554971,.69890463,.67152637,.69820714,.69051254,.60656708,.59179276,.63054764,.71845829
"English_Proficiency","eppars","English Proficient Parents",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.35513344,.35592222,.37777078,.35919297,.34064648,.36478743,.41456148,.42131695,.41031498,.41136464
"English_Proficiency","eppars","English Proficient Parents",0,"Providence-Warwick, RI-MA",39300,.4772996,.47211924,.49935877,.50715441,.48392525,.48878589,.49017829,.48331127,.4956741,.5151847
"English_Proficiency","eppars","English Proficient Parents",0,"Provo-Orem, UT",39340,.5271275,.46021289,.48121297,.51521707,.46380076,.45506772,.46351382,.52305627,.53093314,.46419993
"English_Proficiency","eppars","English Proficient Parents",0,"Raleigh, NC",39580,.52882779,.52648246,.49299499,.4837324,.50317693,.4869583,.48318243,.48198038,.44629067,.48171556
"English_Proficiency","eppars","English Proficient Parents",0,"Richmond, VA",40060,.50680262,.52744901,.53539115,.47735754,.49081233,.4562999,.48220986,.50778657,.4789702,.5304153
"English_Proficiency","eppars","English Proficient Parents",0,"Riverside-San Bernardino-Ontario, CA",40140,.31669325,.30383271,.30402464,.31089407,.32238674,.342742,.35779679,.36434087,.38495693,.38991526
"English_Proficiency","eppars","English Proficient Parents",0,"Rochester, NY",40380,.6459673,.6212948,.61394399,.56365627,.54715562,.53124237,.56686455,.56186312,.62262851,.61625123
"English_Proficiency","eppars","English Proficient Parents",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.35939556,.38242337,.37808284,.372031,.39416933,.40039787,.39574829,.40933394,.41122249,.41879278
"English_Proficiency","eppars","English Proficient Parents",0,"St. Louis, MO-IL",41180,.56200808,.53138638,.50104642,.50306112,.4923026,.53111875,.56458759,.5856424,.63081241,.60925311
"English_Proficiency","eppars","English Proficient Parents",0,"Salt Lake City, UT",41620,.3409315,.36950594,.41495103,.43354264,.38557833,.38024145,.41395667,.44484344,.45680761,.44562244
"English_Proficiency","eppars","English Proficient Parents",0,"San Antonio-New Braunfels, TX",41700,.32509026,.37077275,.41736037,.40831727,.34373847,.35477194,.38620043,.36768502,.34878182,.37336883
"English_Proficiency","eppars","English Proficient Parents",0,"San Diego-Carlsbad, CA",41740,.36941263,.39182067,.40681547,.40062901,.39086211,.39122412,.4069711,.41037303,.43761992,.47339898
"English_Proficiency","eppars","English Proficient Parents",0,"San Francisco-Oakland-Hayward, CA",41860,.42246059,.44660568,.44913542,.43752882,.44061571,.44212261,.44866836,.45275187,.45364803,.46765369
"English_Proficiency","eppars","English Proficient Parents",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.40543294,.4138937,.43014431,.43757838,.44195381,.45152709,.45418242,.45671365,.48128459,.49963489
"English_Proficiency","eppars","English Proficient Parents",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.58740991,.44618112,.46907216,.52060431,.4307214,.33311796,.37642178,.33081177,.31193203,.47951931
"English_Proficiency","eppars","English Proficient Parents",0,"Seattle-Tacoma-Bellevue, WA",42660,.41570967,.43481824,.45804936,.4540408,.44009238,.4554666,.47829366,.51806808,.52123433,.51662266
"English_Proficiency","eppars","English Proficient Parents",0,"Spokane-Spokane Valley, WA",44060,.39697713,.45086634,.47954211,.40618637,.44748014,.49312764,.45195013,.45494571,.48966315,.54343408
"English_Proficiency","eppars","English Proficient Parents",0,"Springfield, MA",44140,.47922936,.46296376,.44880274,.47493771,.41759026,.47124773,.46535894,.42019483,.53280163,.54985178
"English_Proficiency","eppars","English Proficient Parents",0,"Stockton-Lodi, CA",44700,.30742502,.2922731,.303242,.31853342,.30930498,.29828021,.33306471,.32596427,.2828851,.32995319
"English_Proficiency","eppars","English Proficient Parents",0,"Syracuse, NY",45060,.48444083,.56028628,.58242404,.55655199,.54008454,.52006894,.54067671,.56620342,.60433131,.60687792
"English_Proficiency","eppars","English Proficient Parents",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.53559005,.51268709,.51672095,.50705695,.5168646,.55163115,.55791503,.54724282,.55991971,.5313012
"English_Proficiency","eppars","English Proficient Parents",0,"Toledo, OH",45780,.41909274,.5432204,.55110765,.62877429,.69520819,.675354,.59628648,.59677118,.67555225,.68134129
"English_Proficiency","eppars","English Proficient Parents",0,"Tucson, AZ",46060,.36838096,.3504796,.35359493,.36586714,.36036697,.39164647,.43971553,.4476369,.42989716,.42776716
"English_Proficiency","eppars","English Proficient Parents",0,"Tulsa, OK",46140,.37125757,.35403335,.29258016,.41078216,.41044435,.36640963,.35436022,.34298685,.32934111,.330228
"English_Proficiency","eppars","English Proficient Parents",0,"Urban Honolulu, HI",46520,.52280629,.52014375,.51182568,.49207413,.52448648,.53143269,.50535864,.46912336,.458875,.4868997
"English_Proficiency","eppars","English Proficient Parents",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.69746917,.70050371,.7389943,.72569972,.71779126,.64761245,.67321181,.7130053,.63394213,.61729634
"English_Proficiency","eppars","English Proficient Parents",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.49258548,.51239491,.53696215,.53840566,.53749835,.54714823,.55287445,.55606747,.55686915,.54498821
"English_Proficiency","eppars","English Proficient Parents",0,"Wichita, KS",48620,.43805513,.41481805,.34491104,.38353628,.37094903,.36203048,.31605825,.25155813,.36077625,.45342827
"English_Proficiency","eppars","English Proficient Parents",0,"Winston-Salem, NC",49180,.28311655,.29903689,.27562344,.26278996,.28212678,.30282047,.31949675,.29163909,.31538385,.33868018
"English_Proficiency","eppars","English Proficient Parents",0,"Worcester, MA-CT",49340,.51050359,.54824311,.52296597,.48525578,.52473295,.55353284,.55298388,.53696305,.53007489,.55507606
"English_Proficiency","eppars","English Proficient Parents",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,.7736575,-97,-97,-97,-97,-97,-97
"English_Proficiency","noeppars","No English Proficient Parents",0,"Akron, OH",10420,.18000001,.18808505,.18726952,.22246686,.23726873,.33374631,.37508646,.28631195,.16918412,.24117945
"English_Proficiency","noeppars","No English Proficient Parents",0,"Albany-Schenectady-Troy, NY",10580,.15357207,.16556473,.18291844,.16177551,.15665987,.17719357,.16417724,.20592244,.23773561,.19309135
"English_Proficiency","noeppars","No English Proficient Parents",0,"Albuquerque, NM",10740,.46446851,.47414544,.45899749,.48145962,.41935706,.43248609,.42407131,.37231329,.42762411,.41786838
"English_Proficiency","noeppars","No English Proficient Parents",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.28845015,.26776111,.27742249,.26997647,.2628147,.2810235,.28155309,.25432241,.26344681,.3285802
"English_Proficiency","noeppars","No English Proficient Parents",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.36919415,.38950145,.40472376,.40647873,.40362513,.39819705,.379181,.36233956,.37671524,.3891719
"English_Proficiency","noeppars","No English Proficient Parents",0,"Augusta-Richmond County, GA-SC",12260,.20221364,.20563965,.21306741,.20660898,.18306993,.22341065,.3039892,.27913299,.2458923,.28999966
"English_Proficiency","noeppars","No English Proficient Parents",0,"Austin-Round Rock, TX",12420,.48048621,.47457135,.50745058,.5139454,.51255637,.51021373,.47558036,.45219252,.43883908,.39836496
"English_Proficiency","noeppars","No English Proficient Parents",0,"Bakersfield, CA",12540,.65689278,.62440622,.57694858,.56035,.56760371,.51922017,.49310899,.53044474,.52268064,.53775507
"English_Proficiency","noeppars","No English Proficient Parents",0,"Baltimore-Columbia-Towson, MD",12580,.2270619,.21039337,.21491727,.24610771,.24634878,.23771264,.24187176,.2465069,.22312184,.20202926
"English_Proficiency","noeppars","No English Proficient Parents",0,"Baton Rouge, LA",12940,.46095175,.39125562,.29778188,.34573114,.37553412,.40018284,.31381741,.20489793,.26344398,.47722876
"English_Proficiency","noeppars","No English Proficient Parents",0,"Birmingham-Hoover, AL",13820,.40744972,.4036161,.46441847,.44346461,.43289486,.40658998,.41545099,.45323774,.38341948,.42217705
"English_Proficiency","noeppars","No English Proficient Parents",0,"Boise City, ID",14260,.4773114,.42086229,.42005408,.41312158,.44857436,.46226054,.34892282,.30368203,.40826392,.406214
"English_Proficiency","noeppars","No English Proficient Parents",0,"Boston-Cambridge-Newton, MA-NH",14460,.33583605,.31706095,.32303175,.32078344,.3293463,.33623013,.33036506,.31820965,.31670117,.31604415
"English_Proficiency","noeppars","No English Proficient Parents",0,"Bridgeport-Stamford-Norwalk, CT",14860,.33114269,.30861896,.27621391,.30063426,.31749406,.31010631,.31920615,.33445019,.31563783,.3114095
"English_Proficiency","noeppars","No English Proficient Parents",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.28219479,.27985746,.26060045,.27798858,.3288461,.31050578,.32960564,.3374269,.31183749,.32605901
"English_Proficiency","noeppars","No English Proficient Parents",0,"Cape Coral-Fort Myers, FL",15980,.45978868,.4370614,.42249703,.44613025,.49956608,.48090574,.38782892,.34957859,.40460747,.40420532
"English_Proficiency","noeppars","No English Proficient Parents",0,"Charleston-North Charleston, SC",16700,.31197256,.25023025,.28186524,.42440152,.43879318,.40592518,.3275615,.33203402,.41944912,.31207523
"English_Proficiency","noeppars","No English Proficient Parents",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.5081653,.46332023,.44727564,.40289909,.39731824,.40790698,.40640882,.41939175,.41944477,.39329156
"English_Proficiency","noeppars","No English Proficient Parents",0,"Chattanooga, TN-GA",16860,.38201869,.30443162,.26305476,.32854334,.46529824,.45690528,.42768103,.49793911,.41561261,.4148778
"English_Proficiency","noeppars","No English Proficient Parents",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.49272695,.49934268,.47615254,.46198332,.46949777,.46075258,.44181782,.42860505,.40617183,.39494774
"English_Proficiency","noeppars","No English Proficient Parents",0,"Cincinnati, OH-KY-IN",17140,.25102177,.26402512,.26366946,.28423285,.3015368,.34815386,.31948528,.3180277,.33299837,.30840322
"English_Proficiency","noeppars","No English Proficient Parents",0,"Cleveland-Elyria, OH",17460,.25596967,.27540687,.22642851,.20592642,.26223978,.28371313,.30357662,.28649184,.2262446,.24239227
"English_Proficiency","noeppars","No English Proficient Parents",0,"Colorado Springs, CO",17820,.26815408,.26043609,.25745538,.309477,.33866027,.35625091,.35486966,.31347784,.3630603,.33709961
"English_Proficiency","noeppars","No English Proficient Parents",0,"Columbia, SC",17900,.32233781,.31933546,.27058548,.29658884,.34151262,.37362742,.40307191,.32864568,.3388347,.38743854
"English_Proficiency","noeppars","No English Proficient Parents",0,"Columbus, OH",18140,.40260303,.3124713,.26711553,.34766948,.35885239,.28874356,.24896978,.29604295,.31491959,.26007727
"English_Proficiency","noeppars","No English Proficient Parents",0,"Dallas-Fort Worth-Arlington, TX",19100,.54929483,.54848576,.54561239,.54389632,.52488232,.50609118,.49536565,.50092131,.50089008,.48870715
"English_Proficiency","noeppars","No English Proficient Parents",0,"Dayton, OH",19380,.16707358,.1834714,.21436611,.16811307,.17225422,.24337325,.2231956,.23400666,.26569021,.27023578
"English_Proficiency","noeppars","No English Proficient Parents",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.30816108,.33282837,.31261659,.31394157,.30794877,.33796474,.33413422,.30269524,.2673308,.18931788
