GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Kentucky","KY",.48231584,.47810113,.5276891,.55716532,.57534719,.55428994,.56016535,.59686339,.57410049,.55192578
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Louisiana","LA",.45768714,.53399628,.51840121,.51364356,.53611481,.5623467,.52275807,.49890152,.54701364,.58329546
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Maine","ME",.29068038,.35700807,.31200206,.34298399,.36750436,.34996894,.38121921,.37698168,.40506706,.34669551
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Maryland","MD",.43947846,.4103027,.39689207,.40995365,.41125798,.40402988,.41426224,.4294619,.40959668,.40656087
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Massachusetts","MA",.48839673,.46181852,.46990141,.47335422,.47944295,.48252216,.4792355,.46241289,.44634071,.44954875
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Michigan","MI",.50636017,.49829149,.50482422,.51540273,.53205746,.51542109,.48749375,.49235252,.50663185,.49149868
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Minnesota","MN",.57912034,.5606401,.55634111,.54942977,.5686726,.55341572,.51908857,.52121753,.5295015,.51502258
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Mississippi","MS",.50385803,.5488205,.50838411,.50741315,.57999247,.62545228,.54409534,.4377861,.5024724,.58078343
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Missouri","MO",.52082992,.53334451,.54512554,.53379011,.51716644,.49299613,.48011011,.49141076,.47494918,.47550929
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Montana","MT",.26581517,.19198933,.15208133,.24348988,.216851,.15514985,.23381549,.24709015,.17365834,.18680879
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Nebraska","NE",.74738044,.68342561,.66198182,.75444555,.78540462,.70549053,.67771584,.66258115,.66370708,.68497795
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Nevada","NV",.66109061,.63828373,.65605098,.67427975,.6485132,.6212762,.62146282,.61083698,.61884809,.62882191
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"New Hampshire","NH",.31609651,.33109415,.3215667,.33935916,.37392461,.40947804,.37946716,.32321039,.38380912,.3854109
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"New Jersey","NJ",.4897362,.48596179,.48396721,.49433732,.50332999,.50563592,.50075877,.49601042,.49848765,.48894295
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"New Mexico","NM",.71931279,.68090862,.6391201,.64723021,.64528733,.67997694,.6535843,.6113829,.64352614,.6401822
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"New York","NY",.49537617,.51389796,.51696682,.51864994,.52175444,.51644927,.51367205,.51434326,.51481062,.52104652
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"North Carolina","NC",.62390023,.61355835,.63556802,.62911445,.60611969,.60127652,.61852229,.61788523,.61330307,.60602963
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"North Dakota","ND",.3629396,-97,-97,.36004671,.30503279,.47559056,.45811227,.33968863,.4577378,.44192258
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Ohio","OH",.44506726,.42116758,.3993156,.41796258,.44263136,.44892675,.44898123,.45823249,.44969237,.43585953
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Oklahoma","OK",.64547026,.65807003,.67401642,.62150395,.61575687,.61676449,.64498591,.66685247,.6643647,.64275593
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Oregon","OR",.68906629,.68040788,.64301032,.64895701,.6454069,.64156973,.62011033,.59323949,.60158747,.61191916
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Pennsylvania","PA",.46516526,.47693783,.46833542,.46242946,.46678168,.46803892,.46810809,.46792746,.478127,.45495647
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Rhode island","RI",.56625134,.56039011,.5333305,.54393214,.55896449,.54008573,.54492301,.5508678,.5289284,.50022584
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"South Carolina","SC",.54062843,.55910558,.56428283,.57537854,.57785523,.57179487,.54560155,.5275299,.55316895,.5453046
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"South Dakota","SD",.61795306,.50235367,.5674991,.62364668,.59982502,.59228396,.53412056,.42873403,.36982912,.38826415
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Tennessee","TN",.51915693,.56222242,.60256958,.59882438,.59690309,.60135943,.58673811,.59048891,.58932382,.59226263
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Texas","TX",.71732235,.71497113,.70627379,.69862503,.70264041,.69961441,.68227309,.67675191,.68127424,.668769
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"United States","US",.60925281,.606372,.60296822,.60239494,.60160875,.59583932,.58590096,.57888693,.5769527,.57086408
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Utah","UT",.6117273,.5956465,.55623198,.5506137,.59984618,.59342617,.5784027,.53552842,.51024628,.54476452
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Vermont","VT",.13643676,.16908911,.22510687,.38081932,.39297551,.22246982,.22705691,.23994394,.34268627,.36122811
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Virginia","VA",.50008041,.48986033,.48057532,.48429418,.46871489,.47714311,.46784878,.44930896,.46905923,.47442991
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Washington","WA",.60426211,.60462654,.59322435,.58484238,.58840591,.58316034,.56397861,.54671222,.55199885,.54936934
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"West Virginia","WV",.22340037,.22918183,.23188317,.22244871,.38868102,.36203647,.26879868,.28324834,.36234033,.30496377
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Wisconsin","WI",.62748188,.58236957,.54205853,.57681316,.60369396,.55459255,.53923231,.59182858,.5816195,.55376494
"English_Proficiency","oneleppar",100,"At least one Limited English Proficient parent","At least one Limited English Proficient Parent",1,"Wyoming","WY",.46844703,.47993121,.43251991,.36521739,.47469157,.65587896,.64321935,.46375313,.4422521,.60385573
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Alabama","AL",.03015208,.07132097,.05956193,.041733,.05906,.07199726,.06784433,.04283214,.03204643,.0426588
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Alaska","AK",.08029871,.11982908,.10844394,.15406568,.13764949,.14473954,.24620971,.15999572,.08999483,.19644693
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Arizona","AZ",.08847968,.09368157,.10138893,.09968077,.09085982,.08694136,.08731007,.08552831,.07928541,.07521574
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Arkansas","AR",.05911709,.070288,.09262387,.12902489,.10800514,.08561398,.07833173,.09545935,.09454095,.05257639
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"California","CA",.07960724,.0722428,.07227375,.07698903,.07801077,.07192865,.06539916,.06310424,.06294196,.05837158
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Colorado","CO",.07128482,.06969155,.06285865,.06342357,.05648511,.06018177,.08777435,.0648982,.0521789,.0508099
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Connecticut","CT",.03734929,.02708635,.01652416,.0202499,.02130947,.02243598,.0296492,.03234048,.03866921,.03271591
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Delaware","DE",.06895958,.08855165,.06599554,.04154747,.05090793,.06460869,.02435756,.0620415,.07022057,.05420239
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"District of Columbia","DC",.06547076,.0275674,.02300476,.05389908,.04829585,.0089847,.01299728,.01383636,.01302735,.04069088
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Florida","FL",.0452878,.04622812,.04002306,.03770723,.03858962,.04126037,.03823731,.03444196,.03294471,.03343425
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Georgia","GA",.05869333,.05713645,.06118863,.07250749,.06206332,.05947635,.07488748,.07274045,.07059844,.0806683
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Hawaii","HI",.09829874,.06043607,.07576313,.08658521,.06672025,.07178301,.08689543,.06899222,.05775777,.05547595
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Idaho","ID",.11505552,.05532929,.05130523,.11302184,.13351133,.06924964,.05669734,.05176674,.05279856,.08222788
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Illinois","IL",.05521036,.05276554,.0493394,.05985406,.06089201,.06030495,.05723598,.04735681,.05096123,.04481617
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Indiana","IN",.06224657,.06840864,.05570704,.05326928,.04981326,.07602804,.08205432,.06527332,.05488674,.05677167
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Iowa","IA",.06116479,.06575137,.11592013,.10494254,.10515477,.09041373,.03721679,.0579021,.0813004,.06341228
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Kansas","KS",.04440182,.06699872,.05513471,.05076365,.09954544,.08387526,.06373981,.07186015,.06987798,.04018009
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Kentucky","KY",.05905041,.04389768,.06295789,.05810517,.0576878,.07716943,.10820601,.09744558,.09206224,.11148888
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Louisiana","LA",.07008705,.03555336,.04197561,.03952095,.02516093,.04486691,.05487848,.06629967,.07789592,.05978413
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Maine","ME",.11108726,.17500152,.12289438,.10473987,.12742968,.10096274,.07143068,.09843081,.14026344,.12797591
"Family_Structure","fourkid",120,"More than four children in family","More than four children in family",1,"Maryland","MD",.05811134,.04763086,.03467643,.0318687,.03915193,.04460414,.03930137,.03252633,.04005207,.04688797
