GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Family_Structure","twokid","Two children in famiy",0,"Denver-Aurora-Lakewood, CO",19740,.3804548,.3426724,.3359548,.3582131,.3539431,.3586425,.3503702,.3604234,.38946965
"Family_Structure","twokid","Two children in famiy",0,"Des Moines-West Des Moines, IA",19780,.2850023,.3236108,.3745647,.4502513,.3819914,.337378,.2978065,.4031966,.45562857
"Family_Structure","twokid","Two children in famiy",0,"Detroit-Warren-Dearborn, MI",19820,.3794217,.3866566,.3869905,.3804006,.3566229,.3385037,.3538807,.3723094,.36942261
"Family_Structure","twokid","Two children in famiy",0,"El Paso, TX",21340,.3289971,.3264395,.3211938,.3274285,.3586458,.3412792,.3366368,.3595868,.382552
"Family_Structure","twokid","Two children in famiy",0,"Fresno, CA",23420,.3019623,.3162877,.3283805,.3169027,.2954845,.2936625,.2988358,.280116,.283052
"Family_Structure","twokid","Two children in famiy",0,"Grand Rapids-Wyoming, MI",24340,.418311,.4316085,.3753914,.353244,.3386782,.3724591,.418681,.3304125,.28726509
"Family_Structure","twokid","Two children in famiy",0,"Greensboro-High Point, NC",24660,.3824636,.3614396,.3260113,.3455841,.3395574,.3597529,.3969692,.3858282,.40808228
"Family_Structure","twokid","Two children in famiy",0,"Greenville-Anderson-Mauldin, SC",24860,.3642363,.4020291,.4462636,.4245844,.3938449,.3783232,.4013261,.4480617,.45235163
"Family_Structure","twokid","Two children in famiy",0,"Harrisburg-Carlisle, PA",25420,.3635079,.2651507,.3800021,.4973664,.4360259,.5431013,.5138687,.3417006,.39459866
"Family_Structure","twokid","Two children in famiy",0,"Hartford-West Hartford-East Hartford, CT",25540,.4487765,.4214349,.406717,.3999882,.4313338,.4541453,.4463871,.4251353,.41322431
"Family_Structure","twokid","Two children in famiy",0,"Houston-The Woodlands-Sugar Land, TX",26420,.3489595,.3636371,.3624446,.3559632,.3627954,.3728406,.3648022,.3613361,.36427477
"Family_Structure","twokid","Two children in famiy",0,"Indianapolis-Carmel-Anderson, IN",26900,.3663526,.3886259,.356309,.3961993,.3820541,.3369724,.3995094,.4015479,.35038418
"Family_Structure","twokid","Two children in famiy",0,"Jackson, MS",27140,.3024514,-97,-97,.3815293,.4245674,-97,-97,.4291273,.47449261
"Family_Structure","twokid","Two children in famiy",0,"Jacksonville, FL",27260,.4713859,.434907,.4115867,.429684,.4442754,.3639244,.3959734,.4654284,.41687241
"Family_Structure","twokid","Two children in famiy",0,"Kansas City, MO-KS",28140,.3656247,.4202407,.3784085,.3626214,.3743427,.3421238,.3400258,.3387875,.32744983
"Family_Structure","twokid","Two children in famiy",0,"Knoxville, TN",28940,.4306511,.4039939,.3802775,.3493775,.3787954,.5334849,.5927209,.410667,.30878103
"Family_Structure","twokid","Two children in famiy",0,"Lakeland-Winter Haven, FL",29460,.3010704,.3113152,.3342722,.3503123,.3622625,.3733237,.3473431,.3449987,.33266252
"Family_Structure","twokid","Two children in famiy",0,"Las Vegas-Henderson-Paradise, NV",29820,.3557274,.3694741,.3685374,.3790987,.3716032,.3778239,.3918819,.3835989,.34727657
"Family_Structure","twokid","Two children in famiy",0,"Little Rock-North Little Rock-Conway, AR",30780,.3735927,.465686,.4663506,.3518523,.3194531,.4495336,.4130516,.3655404,.46631539
"Family_Structure","twokid","Two children in famiy",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.3590714,.3648523,.3712289,.3668837,.364992,.3686102,.3735585,.3801805,.37846395
"Family_Structure","twokid","Two children in famiy",0,"Louisville/Jefferson County, KY-IN",31140,.3648869,.3713936,.3635074,.3719115,.4154754,.3786213,.363705,.4023625,.42530483
"Family_Structure","twokid","Two children in famiy",0,"Madison, WI",31540,.4634243,.413667,.4645989,.4784143,.3053351,.3274932,.3514832,.279029,.35947832
"Family_Structure","twokid","Two children in famiy",0,"McAllen-Edinburg-Mission, TX",32580,.2454977,.2841951,.3025224,.2901042,.2810078,.2579423,.2642724,.2683892,.26175299
"Family_Structure","twokid","Two children in famiy",0,"Memphis, TN-MS-AR",32820,.3836094,.423858,.3300257,.2750864,.3003482,.3965147,.3807471,.3486597,.38163906
"Family_Structure","twokid","Two children in famiy",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.4249797,.4259729,.4220029,.4304467,.4392394,.4365877,.4202383,.4261205,.43995303
"Family_Structure","twokid","Two children in famiy",0,"Milwaukee-Waukesha-West Allis, WI",33340,.3567125,.3872002,.3766614,.3648137,.3465076,.3580042,.3755169,.3728057,.35574701
"Family_Structure","twokid","Two children in famiy",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.2952674,.3118629,.3721451,.3969782,.360728,.3609889,.3632056,.3405269,.34617093
"Family_Structure","twokid","Two children in famiy",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.4003047,.3675945,.3559452,.3736306,.3699713,.3615986,.3373135,.3626483,.33710498
"Family_Structure","twokid","Two children in famiy",0,"New Haven-Milford, CT",35300,.3944325,.4376374,.434006,.4190865,.4638577,.4809791,.4462426,.4469931,.44310051
"Family_Structure","twokid","Two children in famiy",0,"New Orleans-Metairie, LA",35380,.4200777,.4431104,.3783178,.3781521,.4069785,.4260509,.4245098,.3973547,.39835048
"Family_Structure","twokid","Two children in famiy",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.4126495,.4117257,.4109158,.409091,.4125341,.41243,.4094434,.4062588,.40435809
"Family_Structure","twokid","Two children in famiy",0,"North Port-Sarasota-Bradenton, FL",35840,.3581003,.3749424,.4079301,.3407234,.3208507,.3335739,.3278778,.37884,.36044019
"Family_Structure","twokid","Two children in famiy",0,"Ogden-Clearfield, UT",36260,.2613089,.3246242,.3676353,.3785879,.3422743,.2969327,.30804,.3276094,.31099984
"Family_Structure","twokid","Two children in famiy",0,"Oklahoma City, OK",36420,.3112761,.3015799,.3697429,.3905304,.3753445,.3592128,.3586241,.3975356,.32726309
"Family_Structure","twokid","Two children in famiy",0,"Omaha-Council Bluffs, NE-IA",36540,.3860984,.4321009,.31259,.305739,.3047954,.2836836,.3099402,.2618736,.24244431
"Family_Structure","twokid","Two children in famiy",0,"Orlando-Kissimmee-Sanford, FL",36740,.4244236,.4239564,.3977329,.428589,.4359322,.4215608,.4271861,.396346,.380739
"Family_Structure","twokid","Two children in famiy",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.3987567,.3775522,.356887,.3860877,.3800977,.3560287,.3462259,.3568407,.36651966
"Family_Structure","twokid","Two children in famiy",0,"Palm Bay-Melbourne-Titusville, FL",37340,.4620692,.4175221,.3925486,.3537331,.3580572,.3978866,.462207,.5202314,.51132566
"Family_Structure","twokid","Two children in famiy",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.4052508,.4091365,.4041411,.4126978,.4242367,.4147422,.41446,.4379075,.45313832
"Family_Structure","twokid","Two children in famiy",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.3149728,.3217378,.3243342,.3252525,.3367235,.3454169,.3531386,.3359864,.32597971
"Family_Structure","twokid","Two children in famiy",0,"Pittsburgh, PA",38300,.4315208,.4034727,.4268203,.4811733,.4926603,.4820601,.4772843,.4418764,.41721344
"Family_Structure","twokid","Two children in famiy",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.3578041,.3435009,.3364041,.3552219,.376942,.3715865,.3733995,.3913941,.38015142
"Family_Structure","twokid","Two children in famiy",0,"Providence-Warwick, RI-MA",39300,.4045531,.4161099,.4396832,.42989,.4270045,.4423157,.3983245,.4230273,.44335231
"Family_Structure","twokid","Two children in famiy",0,"Provo-Orem, UT",39340,.2123629,.2210679,.2688348,.2920034,.2631055,.2843962,.301552,.3105496,.29703051
"Family_Structure","twokid","Two children in famiy",0,"Raleigh, NC",39580,.3840971,.4106593,.403887,.3824057,.3892136,.3832743,.3953152,.4040089,.41810253
"Family_Structure","twokid","Two children in famiy",0,"Richmond, VA",40060,.449592,.4232986,.4383079,.4371186,.4729653,.4578525,.420257,.3901709,.40825641
"Family_Structure","twokid","Two children in famiy",0,"Riverside-San Bernardino-Ontario, CA",40140,.3151567,.3264905,.3334212,.3158305,.3109853,.3246357,.3379636,.3511575,.35402867
"Family_Structure","twokid","Two children in famiy",0,"Rochester, NY",40380,.4417286,.4179125,.3833998,.38041,.5073109,.4700028,.3268007,.3968295,.48277548
"Family_Structure","twokid","Two children in famiy",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.3562663,.3600592,.3464748,.3470614,.3596037,.3641028,.3694416,.3718483,.36172557
"Family_Structure","twokid","Two children in famiy",0,"Salt Lake City, UT",41620,.300707,.2999164,.2584739,.2686625,.321343,.323279,.3006166,.2936131,.32045305
"Family_Structure","twokid","Two children in famiy",0,"San Antonio-New Braunfels, TX",41700,.356062,.3391651,.3366619,.3436503,.3334039,.3344572,.3484048,.3667851,.34917879
"Family_Structure","twokid","Two children in famiy",0,"San Diego-Carlsbad, CA",41740,.3719197,.3990873,.3662926,.3875639,.4152076,.3900355,.3597473,.3722626,.40258875
"Family_Structure","twokid","Two children in famiy",0,"San Francisco-Oakland-Hayward, CA",41860,.4108962,.4117602,.4234657,.4368072,.4403381,.4421748,.4402011,.4295204,.44394282
"Family_Structure","twokid","Two children in famiy",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.4449567,.4357632,.4334347,.4570976,.4705572,.4612777,.4436475,.4559829,.48339263
"Family_Structure","twokid","Two children in famiy",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.3277391,.4283008,.464039,.378831,.3988801,.4349749,.3785496,.2988298,.36082628
"Family_Structure","twokid","Two children in famiy",0,"Seattle-Tacoma-Bellevue, WA",42660,.3880709,.3901373,.4023866,.4192358,.419998,.4033023,.4231737,.4262549,.42924744
"Family_Structure","twokid","Two children in famiy",0,"Spokane-Spokane Valley, WA",44060,.2708754,.2837588,.3748321,.3835197,.3713169,.3402579,.3404887,.430238,.3692323
"Family_Structure","twokid","Two children in famiy",0,"Springfield, MA",44140,.4157354,.3753945,.4189428,.396906,.3984623,.4216256,.368215,.4032008,.43293855
"Family_Structure","twokid","Two children in famiy",0,"St. Louis, MO-IL",41180,.4282414,.3882763,.3908339,.4182723,.4089077,.3976726,.4190837,.4268687,.40558726
"Family_Structure","twokid","Two children in famiy",0,"Stockton-Lodi, CA",44700,.3242712,.3473602,.360046,.3472731,.3322259,.3455784,.3418957,.3493454,.3313556
"Family_Structure","twokid","Two children in famiy",0,"Syracuse, NY",45060,.3892741,.3699351,.3000759,.3414387,.3921432,.3760686,.4002269,.3795183,.36674851
"Family_Structure","twokid","Two children in famiy",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.4219074,.421837,.4254638,.4326732,.4362169,.4121689,.3927004,.4223428,.43345711
"Family_Structure","twokid","Two children in famiy",0,"Toledo, OH",45780,.3506427,.4280211,.4135135,.3985094,.3652183,.3373669,.4499833,.4115494,.48764846
"Family_Structure","twokid","Two children in famiy",0,"Tucson, AZ",46060,.3720896,.3729351,.3823279,.3727582,.3592196,.3421285,.3006176,.3449581,.40435123
"Family_Structure","twokid","Two children in famiy",0,"Tulsa, OK",46140,.2862678,.3234349,.3369475,.3316928,.3494597,.3835298,.4452563,.4431307,.3537176
"Family_Structure","twokid","Two children in famiy",0,"Urban Honolulu, HI",46520,.4098184,.4463302,.38719,.4158416,.4412293,.4304776,.4113359,.3879562,.37126192
"Family_Structure","twokid","Two children in famiy",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.4527758,.4649872,.4357184,.4389799,.415282,.430363,.4066242,.4084691,.43765068
"Family_Structure","twokid","Two children in famiy",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.4159661,.4199367,.4188939,.4253732,.4287892,.4136568,.41506,.4277679,.43275058
"Family_Structure","twokid","Two children in famiy",0,"Wichita, KS",48620,.3036056,.3331828,.3547319,.3685989,.3231746,.3023002,.3220077,.3200569,.28193435
"Family_Structure","twokid","Two children in famiy",0,"Winston-Salem, NC",49180,.2836638,.3301525,.3551203,.3772747,.3634211,.3791478,.3833907,.3730388,.31040716
"Family_Structure","twokid","Two children in famiy",0,"Worcester, MA-CT",49340,.4693756,.470789,.430075,.4117481,.3821065,.3879837,.4220466,.4618074,.43814179
"Family_Structure","twokid","Two children in famiy",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Population","Percent","Percent of Children of Immigrants",0,"Akron, OH",10420,.0005087,.0004347,.0006077,.0007124,.0007004,.000754,.0007455,.0005669,.00045213
"Population","Percent","Percent of Children of Immigrants",0,"Albany-Schenectady-Troy, NY",10580,.001081,.0011799,.0012154,.0012467,.0012841,.001276,.0012042,.0013038,.00135639
"Population","Percent","Percent of Children of Immigrants",0,"Albuquerque, NM",10740,.00248,.0026082,.0024916,.0026714,.0028016,.0026101,.0024657,.0027778,.00282582
"Population","Percent","Percent of Children of Immigrants",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.0016533,.0019251,.0020055,.0018997,.0019261,.0022621,.0019497,.0014172,.00141291
"Population","Percent","Percent of Children of Immigrants",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.0171054,.0180712,.0192039,.0203621,.02037,.0196624,.0198406,.0201814,.02091104
"Population","Percent","Percent of Children of Immigrants",0,"Augusta-Richmond County, GA-SC",12260,.0005087,.0005589,.0004862,.0004155,.0005253,.00058,.0006308,.0006236,.0006782
"Population","Percent","Percent of Children of Immigrants",0,"Austin-Round Rock, TX",12420,.0061045,.0065826,.0068672,.0072425,.0073542,.0074822,.0077986,.0078798,.00819487
"Population","Percent","Percent of Children of Immigrants",0,"Bakersfield, CA",12540,.0058502,.0059616,.0057733,.0059365,.0062453,.0061481,.0063077,.0063492,.0058777
"Population","Percent","Percent of Children of Immigrants",0,"Baltimore-Columbia-Towson, MD",12580,.0043241,.0046575,.0049225,.0051054,.0056032,.0057421,.0055049,.0054422,.00576467
"Population","Percent","Percent of Children of Immigrants",0,"Baton Rouge, LA",12940,.0005087,.0005589,.0005469,.0005343,.0005253,.00058,.0006881,.000737,.00062168
"Population","Percent","Percent of Children of Immigrants",0,"Birmingham-Hoover, AL",13820,.0008267,.0008073,.0009724,.0012467,.0014008,.001334,.0013189,.0011338,.00107381
"Population","Percent","Percent of Children of Immigrants",0,"Boise City, ID",14260,.0012718,.0013662,.0015801,.0015435,.0015175,.001508,.0014909,.0014172,.00141291
"Population","Percent","Percent of Children of Immigrants",0,"Boston-Cambridge-Newton, MA-NH",14460,.0166603,.0162703,.0165299,.0166221,.0168097,.0169364,.0167441,.0172902,.01746355
"Population","Percent","Percent of Children of Immigrants",0,"Bridgeport-Stamford-Norwalk, CT",14860,.0039425,.0040986,.0043756,.0043336,.0042024,.0042921,.004186,.0041383,.00418221
"Population","Percent","Percent of Children of Immigrants",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.0010174,.0010557,.0009724,.0011279,.0012841,.001334,.0012615,.0013038,.00141291
"Population","Percent","Percent of Children of Immigrants",0,"Cape Coral-Fort Myers, FL",15980,.0019713,.0021114,.0021878,.0020778,.0021596,.0022041,.002007,.0020408,.00226065
"Population","Percent","Percent of Children of Immigrants",0,"Charleston-North Charleston, SC",16700,.0005723,.0006831,.0007293,.0007124,.0008755,.00087,.0006881,.000737,.00084774
"Population","Percent","Percent of Children of Immigrants",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.0045148,.0047817,.0054087,.0061739,.0060118,.0058001,.006021,.0063492,.00649938
"Population","Percent","Percent of Children of Immigrants",0,"Chattanooga, TN-GA",16860,.0003815,.0003726,.0004862,.0005936,.0005253,.000522,.0005161,.0004535,.00050865
"Population","Percent","Percent of Children of Immigrants",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.0457205,.0457679,.0445457,.044108,.0433666,.043559,.0434084,.0423469,.04120041
"Population","Percent","Percent of Children of Immigrants",0,"Cincinnati, OH-KY-IN",17140,.0017805,.0017388,.0016408,.001959,.0022179,.00203,.002007,.0022109,.00237369
"Population","Percent","Percent of Children of Immigrants",0,"Cleveland-Elyria, OH",17460,.0022892,.0022977,.0023701,.0023746,.0022179,.0022621,.0021217,.0019841,.00203459
"Population","Percent","Percent of Children of Immigrants",0,"Colorado Springs, CO",17820,.0013354,.001242,.0012762,.001306,.0013424,.001334,.0012615,.0013038,.00129988
"Population","Percent","Percent of Children of Immigrants",0,"Columbia, SC",17900,.0006995,.0008694,.0009116,.0009498,.0009339,.00087,.0009175,.0008503,.00096078
"Population","Percent","Percent of Children of Immigrants",0,"Columbus, OH",18140,.0025436,.0026703,.0028563,.0029682,.0032685,.0033061,.0034979,.0039116,.00389963
"Population","Percent","Percent of Children of Immigrants",0,"Dallas-Fort Worth-Arlington, TX",19100,.0335114,.0342172,.0347615,.03645,.0367711,.0364828,.0370434,.0370181,.03752685
"Population","Percent","Percent of Children of Immigrants",0,"Dayton, OH",19380,.0004451,.0004347,.0006077,.000653,.0007004,.000696,.0005734,.0006236,.0006782
