GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Tulsa, OK",46140,.33883107,.37993068,.3974838,.38682881,.40836757,.3812218,.42323649,.46484789
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Urban Honolulu, HI",46520,.10616872,.11104796,.1193175,.11714879,.13559292,.12830046,.14716054,.16490081
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.10273404,.13088837,.13619787,.13507871,.11637083,.09723423,.16269031,.21247353
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.27671012,.2776514,.28472129,.29105434,.28657368,.29919067,.28734672,.27069339
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Wichita, KS",48620,.23507434,.24243489,.3176803,.3379083,.37327969,.40288201,.4307082,.41396847
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Winston-Salem, NC",49180,.48170042,.51404804,.52330452,.50641721,.47828746,.51572889,.55182058,.6073488
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Worcester, MA-CT",49340,.23855047,.22055662,.19648074,.23342489,.25745866,.2574684,.20642225,.18341917
"Citizenship","citNotCitPar","Who are citizens with non-citizen parents",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,-97,-97,-97,-97,-97
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Akron, OH",10420,.75615823,.73205173,.71068078,.70897126,.7317878,.70812863,.66876352,.61936069
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Albany-Schenectady-Troy, NY",10580,.70873994,.67886341,.7274487,.7351914,.7176103,.69581497,.628609,.66311741
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Albuquerque, NM",10740,.51314265,.49735218,.47469378,.43421668,.49427563,.469578,.4232156,.46326831
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.72862941,.72182477,.69499123,.69323272,.73091072,.74954575,.77522743,.79832697
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.49081779,.48835257,.47948578,.47574863,.48456585,.52203661,.53713983,.5198828
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Augusta-Richmond County, GA-SC",12260,.72387588,.65505213,.56314707,.59293467,.65176088,.69386309,.68768734,.65731353
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Austin-Round Rock, TX",12420,.44643709,.45922554,.45192486,.41009197,.37958571,.39086571,.44295251,.48506704
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Bakersfield, CA",12540,.41343734,.42515478,.45566073,.43349907,.43319201,.48197451,.4936009,.475647
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Baltimore-Columbia-Towson, MD",12580,.70170295,.67633265,.68077695,.67523426,.66235071,.64634824,.6161173,.63558292
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Baton Rouge, LA",12940,.66249371,.67391056,.6714825,.56282425,.60036147,.58027953,.58271551,.73758584
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Birmingham-Hoover, AL",13820,.43834463,.45985317,.4432826,.48570755,.48857152,.45580602,.49889502,.49338147
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Boise City, ID",14260,.58040124,.60439616,.58110571,.5180223,.48492301,.45909101,.52023792,.55592614
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Boston-Cambridge-Newton, MA-NH",14460,.61958855,.63828754,.63383454,.6460461,.64746588,.66926992,.68287694,.65861434
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Bridgeport-Stamford-Norwalk, CT",14860,.62708306,.62114608,.61555862,.55676877,.59554935,.62864679,.60656196,.6241467
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.69074041,.66496134,.70959735,.70368779,.69259661,.69242704,.6985696,.68231511
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Cape Coral-Fort Myers, FL",15980,.44565779,.50650352,.51082855,.51047158,.47209838,.50614214,.56999999,.5892722
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Charleston-North Charleston, SC",16700,.5565533,.64549494,.55982906,.47091675,.46272984,.4943175,.54826427,.52347475
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.41413212,.41936985,.43185467,.46358576,.45730382,.44901916,.4618338,.46085533
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Chattanooga, TN-GA",16860,.60841066,.61648279,.56017023,.46988192,.41807392,.46685648,.46356541,.40276477
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.56557399,.56619817,.57266271,.56161171,.54308057,.55476964,.56829429,.56595033
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Cincinnati, OH-KY-IN",17140,.64198077,.61121619,.63105565,.54028535,.50248271,.54121274,.58320343,.57174742
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Cleveland-Elyria, OH",17460,.69980335,.6733554,.66414523,.71020967,.72630697,.69644243,.69026291,.73118943
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Colorado Springs, CO",17820,.69683909,.65359771,.63486052,.6510576,.6747368,.64320278,.58346558,.60542321
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Columbia, SC",17900,.58504134,.51454633,.46685854,.48641479,.52953267,.50005203,.47044981,.44754899
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Columbus, OH",18140,.48236308,.5262121,.5996955,.58720857,.57749867,.59285212,.60507458,.63306266
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Dallas-Fort Worth-Arlington, TX",19100,.44332963,.43814766,.44258207,.43762061,.44572774,.44910637,.44868773,.44685262
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Dayton, OH",19380,.74701273,.71799612,.6881727,.72949851,.64746302,.57505977,.58709377,.64558518
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.61592251,.70851433,.69021142,.70231813,.68606913,.612804,.63259494,.72819859
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Denver-Aurora-Lakewood, CO",19740,.45866987,.46828809,.45702782,.46779269,.48261255,.48733333,.50878406,.51662296
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Des Moines-West Des Moines, IA",19780,.34111851,.43301898,.51264828,.4471496,.41510284,.50432283,.52322966,.53406709
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Detroit-Warren-Dearborn, MI",19820,.68904251,.68716794,.70370817,.69656688,.66978902,.67029178,.69031286,.69195712
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"El Paso, TX",21340,.54837447,.57805675,.58511531,.58589196,.57662237,.58381355,.57189,.58637089
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Fresno, CA",23420,.48938,.50360328,.4898037,.44880557,.44244447,.44483435,.4342342,.45846725
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Grand Rapids-Wyoming, MI",24340,.48888355,.48779672,.56309593,.58302402,.59645867,.62321365,.56509626,.54505467
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Greensboro-High Point, NC",24660,.34354225,.36612326,.4421849,.42271268,.3534019,.43411204,.42297173,.38212377
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Greenville-Anderson-Mauldin, SC",24860,.49533191,.48429537,.40823561,.43557799,.46516901,.45609906,.46410418,.45171267
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Harrisburg-Carlisle, PA",25420,.66361558,.57040155,.55745775,.62491548,.61610311,.67737746,.76114941,.71907437
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Hartford-West Hartford-East Hartford, CT",25540,.68623501,.66835487,.63745999,.64527917,.6674481,.67867172,.68093169,.6804505
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Houston-The Woodlands-Sugar Land, TX",26420,.47245616,.46676055,.46355367,.46831554,.46747994,.46314487,.46953341,.4760305
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Indianapolis-Carmel-Anderson, IN",26900,.50148129,.51171643,.49147153,.45847505,.41978687,.40784475,.42126429,.43201503
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Jackson, MS",27140,.73869723,-97,-97,.29687247,.3507925,-97,-97,.62049347
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Jacksonville, FL",27260,.65495455,.66634583,.69840205,.72553968,.70912606,.73763168,.75226182,.75877577
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Kansas City, MO-KS",28140,.55209881,.5169667,.5416494,.51874292,.46555135,.49121138,.58376044,.58061713
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Knoxville, TN",28940,.45982879,.41878983,.5362525,.60134721,.61574399,.67257887,.64362001,.64172155
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Lakeland-Winter Haven, FL",29460,.48917583,.53613597,.58574086,.57220453,.51366127,.48398289,.53575808,.58927792
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Las Vegas-Henderson-Paradise, NV",29820,.53376651,.52512258,.49345806,.47843444,.50689155,.52972507,.53204799,.56078297
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Little Rock-North Little Rock-Conway, AR",30780,.48778972,.55644029,.63108945,.56468683,.40453637,.57654583,.65948683,.46000329
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.51987386,.51049262,.50624299,.5174855,.52275801,.52168536,.52353388,.53113502
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Louisville/Jefferson County, KY-IN",31140,.4291566,.38672644,.47867152,.52872509,.45896438,.46575955,.44770709,.51125222
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Madison, WI",31540,.50440192,.52447647,.57420254,.5706268,.57634592,.51573288,.50628954,.46862891
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"McAllen-Edinburg-Mission, TX",32580,.45895085,.46451154,.45505205,.43377218,.45499134,.45922956,.44884202,.43894935
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Memphis, TN-MS-AR",32820,.52512908,.50589448,.44083914,.40500385,.42418513,.49013951,.52068257,.48150909
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.55954248,.57713008,.58823794,.59631449,.59055626,.59265947,.61753756,.64486414
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Milwaukee-Waukesha-West Allis, WI",33340,.56024259,.5457257,.56184316,.55054277,.54050356,.61824268,.59638774,.52513433
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.60389328,.59103161,.59290665,.6034627,.56650138,.57900047,.6417377,.70231152
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.47389808,.48029652,.47620976,.44256914,.45430097,.45220017,.4694626,.49332172
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"New Haven-Milford, CT",35300,.60582662,.61778706,.64119583,.61621004,.62777466,.64012378,.66565031,.66380066
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"New Orleans-Metairie, LA",35380,.75352877,.62036097,.63115227,.59980172,.60344237,.59989613,.55130577,.60020447
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.62255067,.63109475,.63412631,.63447064,.62253922,.62076175,.63055342,.62745667
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"North Port-Sarasota-Bradenton, FL",35840,.52008408,.50963497,.51475501,.56912231,.5999527,.54774767,.54759485,.59686261
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Ogden-Clearfield, UT",36260,.48090231,.54750907,.55309343,.51813871,.52349472,.47780064,.4974753,.65859413
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Oklahoma City, OK",36420,.50502104,.48068967,.50864321,.51150656,.48157433,.49366015,.48562837,.44268668
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Omaha-Council Bluffs, NE-IA",36540,.53948361,.50561023,.54469752,.47503254,.44025692,.49963853,.49665824,.52013844
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Orlando-Kissimmee-Sanford, FL",36740,.6208905,.60542041,.62721169,.64300865,.64289212,.66543359,.66538996,.65438527
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.54965293,.53656638,.53324914,.5540691,.53957874,.51847053,.53159797,.54263991
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Palm Bay-Melbourne-Titusville, FL",37340,.75173581,.68285346,.63709813,.71205372,.71365064,.70287561,.68432719,.78087753
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.63227481,.64916003,.63327032,.61883765,.6416297,.67135555,.66990787,.64244664
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.42510372,.41697204,.40508866,.41186559,.43765149,.44107887,.45521131,.46486783
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Pittsburgh, PA",38300,.64586961,.65510029,.71882975,.70907652,.67585617,.62991565,.60502481,.63962841
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.49793154,.50630009,.50887382,.50342202,.50723863,.52629161,.58128804,.59629548
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Providence-Warwick, RI-MA",39300,.65767187,.65924913,.66826248,.67118061,.67638397,.70005482,.6725409,.66480088
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Provo-Orem, UT",39340,.62065268,.51162785,.56081605,.63285482,.66780943,.62275416,.63920826,.609088
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Raleigh, NC",39580,.4739913,.43214402,.44089332,.46936226,.49548441,.53561556,.51092702,.46537274
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Richmond, VA",40060,.50309265,.54810244,.53987104,.56997353,.58740312,.52077985,.51614881,.54904974
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Riverside-San Bernardino-Ontario, CA",40140,.54448539,.5471766,.54588288,.55038244,.56356913,.55819261,.56634355,.58367747
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Rochester, NY",40380,.71417713,.68063623,.68667614,.70788467,.76063895,.75048894,.67508882,.64361906
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.56511241,.5590651,.59012026,.58066469,.59304726,.62979668,.64799273,.67782474
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"St. Louis, MO-IL",41180,.62274754,.65028316,.6054371,.6015408,.59536201,.5785197,.57355613,.63845861
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Salt Lake City, UT",41620,.54766643,.52310234,.49861214,.51823741,.51342559,.49924639,.52204341,.53593516
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"San Antonio-New Braunfels, TX",41700,.56710011,.59426951,.64610779,.6168372,.56599605,.5937624,.61302406,.61175549
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"San Diego-Carlsbad, CA",41740,.56434155,.55805171,.57737064,.57488322,.57137167,.58009195,.58176762,.5911147
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"San Francisco-Oakland-Hayward, CA",41860,.63496304,.64278471,.64668214,.64471155,.6329695,.6219278,.63071984,.64421809
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.58405167,.5827772,.57791179,.58687979,.61199594,.61752933,.59897846,.59400076
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.51800221,.72258252,.65969944,.57935393,.49657068,.5418303,.53121388,.41934749
"Citizenship","citCitPar","Who are citizens with citizen parents",0,"Seattle-Tacoma-Bellevue, WA",42660,.58537126,.58110368,.5949775,.59658945,.59141707,.60486692,.61468363,.61650252
