GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Kentucky","KY",.3899365,.3741498,.3751311,.3742632,.3912284,.3951305,.3850964,.4025151,.42245868
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Louisiana","LA",.3954285,.4455317,.3849226,.37263,.4191528,.4008531,.3983847,.3789228,.35958561
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Maine","ME",.3365797,.2615205,.3656725,.4521747,.4222372,.4131402,.3212835,.3364576,.41633931
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Maryland","MD",.4035556,.3956234,.4178202,.4246304,.4056265,.3954211,.4099834,.4291109,.43834037
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Massachusetts","MA",.418554,.4352543,.4429678,.4319938,.4356298,.4362571,.4245559,.4382088,.44097877
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Michigan","MI",.3780153,.3834333,.3908317,.3858907,.356318,.3433801,.3672693,.3883585,.37765989
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Minnesota","MN",.3001981,.322576,.3693515,.3875802,.3614826,.3585487,.3607226,.3407876,.34184816
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Mississippi","MS",.4063306,.3947597,.3916695,.3447842,.340448,.3941518,.4043144,.4084412,.38562915
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Missouri","MO",.3657012,.3943613,.3951781,.3648692,.3588391,.37181,.3822266,.3783997,.35995957
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Montana","MT",.4407964,.279864,.1846852,.1671793,.1821186,.294692,.5070691,.5680748,.41122678
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Nebraska","NE",.3510224,.3757557,.313398,.2908724,.2845143,.2783716,.3207597,.2762538,.23626511
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Nevada","NV",.3570675,.3661918,.3695803,.3826055,.376898,.378865,.3913387,.3856252,.34032694
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"New Hampshire","NH",.3824475,.4150122,.4917553,.5346916,.4899427,.4166708,.3966475,.4468572,.48281828
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"New Jersey","NJ",.4345883,.4335072,.4381925,.4330061,.4356321,.4441455,.4449581,.4417157,.44101816
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"New Mexico","NM",.3610871,.3664778,.3840792,.3745888,.3802303,.3505485,.3225305,.3550154,.33998096
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"New York","NY",.4040992,.4025577,.3981174,.3969966,.4009512,.3979318,.393061,.3919812,.39383316
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"North Carolina","NC",.3725378,.3709437,.3817748,.3919217,.3818025,.3784335,.3752046,.3711865,.37687755
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"North Dakota","ND",.4633907,-97,-97,.3916125,.3797156,.3386656,.2990772,.2099177,.22873148
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Ohio","OH",.3721855,.3749429,.3960345,.3934522,.376528,.376745,.3675923,.3782734,.40628651
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Oklahoma","OK",.2860523,.2943592,.3252234,.326053,.3538203,.3632,.3746191,.3951066,.33456162
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Oregon","OR",.3503604,.3442098,.361797,.3604809,.3651643,.3646406,.3666483,.3828939,.36646706
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Pennsylvania","PA",.4106745,.4220006,.407378,.4153396,.4274215,.4336544,.4397211,.4243484,.4366149
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Rhode island","RI",.3952744,.4153351,.4113752,.397821,.4284674,.4879105,.4360571,.4106566,.41657072
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"South Carolina","SC",.3451218,.3850856,.4124313,.4053288,.3591146,.3609685,.408217,.4143552,.41752416
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"South Dakota","SD",.305017,.2354786,.3128925,.3468419,.4160828,.4343216,.3163795,.213017,.2533296
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Tennessee","TN",.4009369,.3772334,.3380561,.3366931,.3481213,.3736097,.3636546,.3545315,.35761485
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Texas","TX",.3404621,.3439486,.3461864,.3436285,.3430772,.3458609,.3470597,.3476506,.34950987
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"United States","US",.3735783,.3766566,.3785008,.3784504,.3792387,.3794007,.3787666,.3819768,.38468459
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Utah","UT",.2730399,.2921704,.2850788,.2966611,.3208837,.315522,.302716,.3052681,.31327003
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Vermont","VT",.4657079,.4714648,.3550465,.5461553,.5140229,.3383501,.4627596,.329993,.27747026
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Virginia","VA",.4291311,.4391879,.4278393,.4325213,.4396166,.4376536,.4256504,.4203244,.43034545
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Washington","WA",.3615425,.3696499,.3608939,.3693555,.3807757,.3693469,.3810715,.3924059,.39306021
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"West Virginia","WV",.2842013,.5217276,.5340153,.4574566,.3465677,.318312,.411297,.4274788,.39390263
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Wisconsin","WI",.3271394,.346227,.3689102,.3629942,.3420483,.3694099,.3579316,.3403787,.35195431
"Family_Structure","twokid",116,"Two children in family","Two children in famiy",1,"Wyoming","WY",.283293,.4117008,.3731511,.2878878,.2550457,.3644457,.4692186,.4167552,.37126112
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Alabama","AL",.0031795,.0032913,.0036463,.0041555,.0044942,.0044081,.0044727,.004195,.00395614
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Alaska","AK",.0012082,.0013041,.0012154,.0012467,.0011673,.001044,.0010322,.0010204,.00107381
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Arizona","AZ",.0288694,.030367,.0311152,.030751,.0287165,.0261586,.0255749,.025737,.02537583
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Arkansas","AR",.0031795,.0034776,.0037679,.0039774,.0040857,.0041761,.0041287,.0041383,.00457782
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"California","CA",.2925728,.283798,.2748101,.2688632,.2645771,.2596717,.2569528,.2535714,.24805018
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Colorado","CO",.0145619,.0144693,.0150106,.0150193,.0147668,.0146163,.0145651,.0153628,.01559851
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Connecticut","CT",.0097291,.0099981,.0100881,.0102701,.0103893,.0105562,.0102644,.0102608,.01022946
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Delaware","DE",.0017169,.0018009,.0019447,.0020778,.0018677,.001798,.002007,.0020408,.00175201
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"District of Columbia","DC",.0011446,.0011178,.001337,.0013654,.0012257,.001218,.0013762,.0015306,.00163897
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Florida","FL",.0749078,.0738993,.0712853,.0713565,.071266,.0703555,.071449,.0718254,.07166271
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Georgia","GA",.0227649,.0239707,.0250988,.0264767,.0267904,.0264486,.0267217,.0269841,.02786255
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Hawaii","HI",.0050235,.0044091,.0045579,.0045117,.0044942,.0051041,.0052182,.0049887,.00491692
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Idaho","ID",.0029251,.0031671,.0032817,.0032651,.0033269,.0032481,.0030965,.0031746,.00322143
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Illinois","IL",.047183,.0476309,.046612,.0460077,.0454678,.045995,.0458168,.045068,.04391319
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Indiana","IN",.006804,.0071415,.0072926,.0077174,.0079379,.0080622,.0081427,.0081066,.00836442
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Iowa","IA",.0029887,.0031671,.0033424,.0032651,.0035604,.0037701,.0036126,.0039683,.00435176
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Kansas","KS",.0048964,.0053406,.0052871,.0051647,.0053114,.0058001,.0060783,.0059524,.00610376
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Kentucky","KY",.00248,.0024219,.0027347,.0031463,.0033853,.0036541,.0039566,.0039683,.00389963
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Louisiana","LA",.0029251,.0029808,.0031601,.0032651,.0033269,.0033061,.0034979,.0036848,.00389963
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Maine","ME",.0008903,.0009936,.0010331,.0009498,.0009339,.00087,.0009175,.0010204,.00090426
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Maryland","MD",.016088,.0164566,.0169553,.0171564,.0178603,.0182124,.0182923,.0187075,.01949813
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Massachusetts","MA",.0198398,.0193753,.0198116,.0201247,.0202533,.0204164,.020414,.0209751,.02108059
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Michigan","MI",.0156429,.015463,.0148891,.0141882,.0141248,.0145583,.0151385,.0153628,.01537244
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Minnesota","MN",.0099199,.0098739,.0099666,.0103888,.010973,.0114843,.0116979,.0114512,.0117554
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Mississippi","MS",.0012718,.0011178,.0011547,.0014248,.0014008,.00145,.0014909,.0014739,.00152594
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Missouri","MO",.0054051,.0050922,.0053479,.0056397,.0054865,.0058001,.0057343,.0054989,.00548208
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Montana","MT",.0004451,.0004347,.0005469,.0005343,.0004669,.000464,.0004587,.0003401,.00039561
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Nebraska","NE",.0031159,.0031671,.0033424,.0033838,.0033853,.0034801,.003842,.0039683,.00367356
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Nevada","NV",.0131629,.0143452,.014646,.0142475,.014008,.0142103,.0141637,.0137755,.01373347
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"New Hampshire","NH",.0017169,.0016146,.0015193,.0016622,.001751,.00174,.0016629,.0015873,.00152594
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"New Jersey","NJ",.0399975,.0398684,.0391978,.0382309,.038814,.0401369,.0403693,.040703,.04069176
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"New Mexico","NM",.0058502,.0062721,.0060164,.0060552,.0062453,.0062641,.006021,.0061791,.00627331
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"New York","NY",.0913773,.0903558,.0889091,.0867913,.0845736,.0828838,.0838351,.0843537,.08358765
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"North Carolina","NC",.0163424,.0175123,.0192039,.0205402,.0214207,.0214605,.0213315,.0220522,.02300215
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"North Dakota","ND",.0004451,,,.0004155,.0003502,.000348,.0004014,.0003968,.00056516
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Ohio","OH",.0087753,.0088803,.0094196,.0099733,.010506,.0103822,.0099203,.0103742,.01068159
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Oklahoma","OK",.0049599,.0053406,.005591,.0057584,.0060702,.0062641,.0060783,.0060091,.00632983
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Oregon","OR",.0102378,.0104328,.0107566,.010745,.010973,.0111362,.0109525,.010941,.0110772
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Pennsylvania","PA",.0144983,.0153388,.0159222,.0156723,.0159342,.0165884,.0165147,.0171202,.01752006
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Rhode island","RI",.0036246,.0036018,.0035248,.003087,.0029767,.0030161,.0029818,.0030045,.00305188
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"South Carolina","SC",.0042605,.0047196,.0049833,.0052835,.0056032,.0053941,.0054476,.0054989,.00570815
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"South Dakota","SD",.0004451,.0004347,.0004862,.0005343,.0005837,.00058,.0005734,.0004535,.00062168
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Tennessee","TN",.0061045,.0065826,.0073534,.0076581,.0079379,.0085262,.0084867,.0083333,.00870351
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Texas","TX",.1230446,.1244489,.1262838,.1298902,.1312671,.1323009,.1328058,.1311225,.13253081
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"United States","US",1.000636,1.001552,.9995746,1,1,1,1,1,1
"Population","Percent",3,"Percent of Total","Percent of Children of Immigrants",1,"Utah","UT",.0072491,.0078246,.0080219,.0078362,.007471,.0078882,.0081427,.0079365,.00842093
