GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Pennsylvania","PA",.10209812,.1136786,.11904798,.1276536,.11954786,.12084612,.14218582,.13775095,.13299426,.13860154,.14484796,.16593029,.18378422,.18632303,.17010671,.1963871,.21086235
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Rhode island","RI",.33737448,.34024683,.34557489,.36968955,.37488309,.35600296,.38545671,.41365603,.39923185,.39645144,.37177414,.35854319,.40088767,.43911278,.39317489,.46713153,.46402028
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"South Carolina","SC",.08686175,.07624548,.09212916,.10911825,.12138011,.10649352,.10007165,.11741176,.10914001,.10458379,.14670078,.16338688,.14602922,.17996609,.16619104,.13096033,.154557
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"South Dakota","SD",.03374104,.17606969,.14531307,.0942634,.10522795,.05673827,.11935797,.17140974,.11594667,.10109343,.12421611,.12054896,.07847091,.10089765,.0877464,-97,.11606551
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Tennessee","TN",.08818214,.10771894,.12039638,.11378133,.10932355,.12343094,.12699591,.12030586,.13053109,.14045887,.11825603,.1288444,.16554911,.18053433,.18975513,.22723891,.22142868
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Texas","TX",.07825385,.07387818,.07386833,.08045626,.08166501,.08172562,.08476829,.08394114,.08824069,.0957278,.09706505,.10282574,.10606948,.11185101,.11690506,.11295849,.1198946
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"United States","US",.11269004,.11144031,.11171992,.1145313,.11478168,.11434253,.11725779,.11885872,.11989135,.1246192,.12753999,.13044567,.13520859,.13975242,.13849005,.14034024,.14221293
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Utah","UT",.05646333,.04656078,.05440717,.07603892,.0660617,.04840853,.06174708,.07356293,.07183307,.08451807,.09897373,.09605372,.07662706,.05554672,.07587104,.06672707,.06576949
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Virginia","VA",.17433746,.17243513,.18407814,.19960043,.19659883,.19426799,.19623615,.20569988,.22304223,.22131334,.21739618,.22442174,.23848893,.2356068,.20551473,.23930261,.24004905
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Vermont","VT",.0184999,.06993379,.04620317,0,.01198368,.01572269,.0046772,0,.01138894,.01215867,0,0,.00367546,.00407716,.01080906,.008748,.01508932
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Washington","WA",.03127775,.04185005,.03131367,.02467781,.02931752,.02518466,.02814977,.03422641,.03625168,.04143576,.03814679,.03618184,.04370049,.04420272,.04380015,.04616474,.05058229
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Wisconsin","WI",.02719486,.03943829,.02856433,.03828605,.05782781,.0509444,.03075366,.03182828,.03724017,.03349308,.03003862,.03329971,.03982436,.02989915,.04499043,.04348066,.05951288
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"West Virginia","WV",.0250457,.0361135,.05958837,.07680168,.19009756,.17250443,.12001427,.07826599,.03544946,.11506435,.11088803,.04000405,.03891069,.08160955,.15861484,.17266127,.15133162
"Country_of_Origin_of_Parents","centralAmerica",92,"Parents from Other Central America & Spanish Caribbean","Other Central America & Spanish Caribbean",1,"Wyoming","WY",0,0,.09385113,.11746377,.06588863,.05923656,.06823821,.03489939,.05368697,.05597015,.02222727,.06481672,.06351244,.0271362,.03792214,-97,.10571653
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Alaska","AK",.01282457,.02111098,.02893498,.05641306,.05801835,.02065139,.02399294,.06053314,.12872286,.08212776,.02263262,.03235877,.04115119,.09770482,.13113643,.07171793,.04398599
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Alabama","AL",.04996705,.02603767,.01804613,.02966218,.04209883,.03363093,.02131538,.03506552,.04598513,.03641569,.03231534,.04632763,.04420014,.03262493,.03717802,.04059388,.03451367
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Arkansas","AR",.03124662,.01452631,.01785088,.01476716,.02181136,.02596454,.0140871,.0088615,.01403272,.01695281,.01403091,.0122646,.02023068,.02456463,.02205898,.02102084,.03345687
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Arizona","AZ",.01372452,.01280353,.01827765,.02118431,.0174653,.01624987,.01512225,.01508073,.01685002,.01842697,.01655662,.01634384,.0142324,.01317526,.02234982,.02241806,.02451076
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"California","CA",.01985492,.02059848,.01877701,.01760891,.01858104,.01895972,.01933399,.01935806,.01984153,.01979772,.01934275,.02097686,.02336691,.02447153,.02476325,.02153554,.0236132
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Colorado","CO",.01902929,.02255468,.02221448,.02185779,.02384959,.02251925,.0225331,.02552538,.03260134,.03369924,.03677228,.0387511,.03281912,.03272233,.04866344,.03775256,.04453572
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Connecticut","CT",.15874283,.16515845,.15992895,.15996808,.1619207,.15706873,.15276483,.1561915,.1665127,.17598939,.17415486,.17348316,.17121205,.18226971,.19199978,.16261242,.17274462
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"District of Columbia","DC",.03876844,.04648211,.04391235,.03550829,.04328097,.06397227,.0634267,.11216678,.12311276,.07349434,.06429385,.07623604,.07928805,.09074196,.1126117,.17003019,.15619254
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Delaware","DE",.05767309,.06172322,.03928878,.04986753,.11152273,.09551536,.06061696,.05303546,.03457002,.06691407,.07592101,.06506981,.04368347,.02468421,.03716911,.0699749,.05817366
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Florida","FL",.18329857,.18287405,.18464713,.18457571,.187503,.1855212,.18151094,.1820195,.17965913,.17842549,.17630988,.18839979,.20497938,.20440306,.207855,.20335698,.20952201
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Georgia","GA",.06015304,.06521295,.06225725,.0648478,.0621802,.052045,.05570626,.05117847,.04702859,.05275251,.05756843,.06190171,.06173649,.06359035,.06996388,.07477574,.08013169
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Hawaii","HI",.0161557,.01560984,.01778532,.01305267,.01581774,.01921561,.01673898,.01709827,.01415219,.02645143,.03318521,.02242599,.02309494,.02143833,.02266567,.02537308,.02592296
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Iowa","IA",.03675866,.03158376,.01455891,.02232289,.02448954,.0194061,.01750022,.0226021,.02947514,.02645993,.02163587,.02164122,.01947793,.01850318,.02992351,.03405324,.01908935
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Idaho","ID",.02394095,.02342007,.02658988,.02310677,.02223015,.03928103,.04456837,.02227124,.01286746,.02652979,.04267789,.03297339,.03076328,.06631653,.04353018,.06350817,.04458227
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Illinois","IL",.02658115,.02705755,.02567337,.02742961,.03044914,.02838646,.02823077,.02628174,.02316598,.02494456,.02779932,.02879875,.02772985,.03139025,.037306,.03538499,.03432508
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Indiana","IN",.03258514,.03807422,.03790945,.03480169,.03319255,.02828283,.03052071,.03477922,.03285058,.02481303,.02787717,.03128431,.03038695,.03543883,.03523601,.04988195,.04589881
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Kansas","KS",.03161051,.02307475,.01734121,.01303757,.01504075,.03445851,.0410064,.02953791,.03125918,.0270938,.01736915,.02700089,.02489441,.02534399,.03233328,.02347556,.03218594
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Kentucky","KY",.02523471,.05755557,.0492348,.02466463,.0423122,.03256857,.01766703,.03167655,.03647034,.03308563,.03096922,.03494524,.04231871,.03294338,.02962478,.04976592,.03299932
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Louisiana","LA",.06121814,.05826326,.07656733,.07848346,.06935052,.05138185,.03043862,.03176655,.04400695,.0429466,.04065527,.04820111,.06016683,.06588563,.06511778,.05281325,.06065996
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Massachusetts","MA",.10284042,.10444887,.11407057,.10924072,.1085714,.1099558,.10788069,.10639739,.11126655,.12618592,.12314261,.12301169,.13249967,.13374361,.1274996,.11873206,.13598181
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Maryland","MD",.08902099,.08041301,.06806014,.06550369,.06709763,.06491848,.06994295,.0783742,.07251299,.07286149,.06996875,.06301682,.07228967,.06588371,.06836496,.07566085,.06856529
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Maine","ME",.03167966,.02279603,.03013317,.03679965,.02730417,.01347826,.03707199,.0578419,.04209683,.01684389,.02233906,.08979206,.11288808,.06220862,.04725761,.06964575,.10317017
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Michigan","MI",.02006811,.01694708,.01835004,.02223326,.02022266,.02650971,.02956563,.01918703,.02679863,.03481712,.02548957,.02151519,.02152794,.02353509,.02708017,.02199514,.02326692
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Minnesota","MN",.04686595,.0328152,.04426566,.05006523,.04360462,.04269392,.03939234,.0410977,.04054731,.02769057,.03135449,.04643006,.04043169,.03759633,.04616729,.06279571,.06412026
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Missouri","MO",.03317058,.03797726,.03197723,.0254386,.02991093,.0328119,.03858169,.03471115,.02422305,.02717821,.03190621,.03523987,.0419302,.04125015,.03484173,.03582423,.03278747
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Mississippi","MS",.03343605,.03148074,.03308324,.04731537,.07622962,.05356667,.01322766,.02311474,.04631491,.04007886,.03533068,.0382816,.03290798,.02194665,.01995347,.09359752,.09582005
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Montana","MT",.08061608,.04903199,.02975751,.01980859,.05679135,.05059505,0,.01833397,.02942563,.01453654,.03978347,.0331309,.02626642,.03747901,.0212305,.1179563,.08052191
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"North Carolina","NC",.04232265,.04521083,.04923326,.05245379,.05536215,.0534282,.0461051,.04796814,.04876678,.04998627,.05227189,.05195507,.05631833,.04832716,.05188737,.05983644,.06171479
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"North Dakota","ND",.03764653,-97,-97,.06006861,.0700843,.02527973,.09187378,.06933681,.01598972,.03788384,.02687011,.12396388,.10143462,.01992092,.05638643,.00278066,.01248749
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Nebraska","NE",.01156976,.01913839,.01202653,.00939452,.00996954,.00860203,.00974454,.02237773,.02655342,.01613959,.01607209,.01773673,.03550969,.04822543,.0361782,.02190613,.03134461
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Hampshire","NH",.03726114,.07928195,.14182782,.13771769,.06618178,.0599611,.10142542,.09956034,.07612627,.07315984,.05058605,.04252616,.05884217,.08736303,.14495385,.04351386,.06030602
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Jersey","NJ",.16509239,.16994853,.1754636,.171189,.1728383,.1726996,.1658309,.16695039,.1580445,.14180943,.14170414,.1536883,.15993284,.15983178,.15997592,.16401654,.16667825
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New Mexico","NM",.01916473,.01617377,.0139009,.0101211,.01319884,.01068209,.00984886,.01378236,.01026367,.01119613,.0166131,.02787513,.02529756,.02992599,.03304631,.02077875,.03119512
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Nevada","NV",.02654729,.02269698,.01932218,.02180908,.02294784,.02230833,.02457466,.02565569,.02400404,.02712518,.0275412,.02159746,.02193619,.03235574,.03057071,.03592142,.03041975
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"New York","NY",.13479121,.13553448,.13242313,.13143975,.13248798,.13144121,.13064742,.13000794,.13386665,.13228817,.12456188,.12246933,.12423382,.12270135,.12394729,.13717964,.13426188
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Ohio","OH",.04497077,.03697316,.04236738,.04824061,.04542184,.03599668,.03261085,.03442835,.03935982,.04314332,.04337037,.04772779,.04057805,.04099942,.0470998,.04355394,.04159565
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Oklahoma","OK",.03626707,.02675549,.03290902,.02812065,.02517184,.02713411,.01498313,.01284017,.01914441,.0269945,.03002121,.02884222,.02845373,.02762818,.02784649,.05138208,.04797129
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Oregon","OR",.0246352,.01866834,.02090381,.01903778,.01876201,.01903854,.01386877,.00998134,.0115227,.0148329,.01651028,.0184835,.02566142,.0303966,.02235195,.02613889,.02713174
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Pennsylvania","PA",.05762161,.06536846,.06574325,.06591715,.06676044,.08171469,.0786774,.06276754,.07572147,.07560258,.06482231,.06469506,.06293495,.05903188,.06973928,.06382714,.06645337
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Rhode island","RI",.08975511,.08780017,.0758846,.05726782,.05556573,.11995505,.1090747,.06106589,.07338333,.08277801,.08457889,.09050456,.0970526,.07127762,.09370276,.08605596,.07263963
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"South Carolina","SC",.06300826,.07219928,.08298685,.07847811,.05907361,.07489443,.08623919,.07549466,.07022045,.06656956,.0629277,.05840063,.06613664,.06456365,.0780381,.0982843,.10138517
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"South Dakota","SD",.00175735,0,0,.01599785,.04507564,.02788749,.04518734,.06296807,.01360575,.01509786,.0133864,.01792779,.01451671,.01371957,.01201878,-97,.01548203
"Country_of_Origin_of_Parents","southAmerica",94,"Parents from South America","South America",1,"Tennessee","TN",.0446961,.03390887,.03082254,.03056082,.03709351,.03519851,.03151843,.0330911,.03606763,.03103094,.0299888,.04204884,.04585817,.04517022,.04137808,.05194774,.05538993
