GROUPCODE,STATCODE,statid,statistics_label,STAT,ISSTATE,StateName,StateCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Kansas","KS",.20058826,.24789403,.25308198,.243976,.24700689,.28096244,.30010054,.26969373
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Kentucky","KY",.19333096,.26496807,.26686829,.26334053,.29947501,.35413867,.35167742,.29361653
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Louisiana","LA",.24330874,.18430716,.17754723,.1547038,.16173856,.19748633,.21478625,.27444258
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Maine","ME",.21044923,.2985951,.29501003,.24106327,.23642592,.18248419,.25581467,.32788652
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Maryland","MD",.07289942,.06437388,.07381643,.10471018,.11915077,.11657745,.11836299,.12327937
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Massachusetts","MA",.15759812,.14946388,.14301157,.1391589,.1539887,.16562079,.16678838,.16673698
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Michigan","MI",.19600774,.20075317,.21952082,.24690585,.26999086,.27753153,.2839283,.27041432
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Minnesota","MN",.23049898,.23109666,.22063103,.24253769,.27665713,.27384222,.25827792,.25975144
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Mississippi","MS",.1788459,.17343444,.20516786,.26542354,.31433782,.32191423,.29066345,.29674819
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Missouri","MO",.2010632,.19286777,.20310262,.24566844,.25943109,.28182918,.28891322,.25991991
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Montana","MT",.14500375,.08445515,.15096508,.23331055,.21655969,.23807339,.18424724,.08587896
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Nebraska","NE",.21122913,.1801067,.20357591,.27228549,.3455216,.31064299,.2623044,.2305505
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Nevada","NV",.1678645,.15008003,.1742011,.21576144,.25199875,.26830518,.26705569,.2555601
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"New Hampshire","NH",.12845495,.09526495,.0447342,.08158957,.10995869,.12801172,.16138764,.1144241
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"New Jersey","NJ",.12429469,.11558571,.10846483,.12812492,.15144081,.14729384,.15622528,.16873838
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"New Mexico","NM",.35973346,.35914597,.35487732,.36091539,.38499805,.39731702,.37025192,.38916016
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"New York","NY",.22530358,.21198729,.20523196,.21419418,.22884008,.24000424,.25045395,.25106686
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"North Carolina","NC",.2858704,.26720816,.26294622,.29190433,.33566767,.34793478,.33540171,.32347694
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"North Dakota","ND",.06000906,-97,-97,.19543709,.16086179,.19378367,.33330852,.27055073
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Ohio","OH",.19307826,.18980716,.17161895,.19457312,.25793454,.27395749,.25090021,.22395083
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Oklahoma","OK",.3209039,.33272654,.30371973,.31537163,.33840939,.32513133,.3154465,.28383654
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Oregon","OR",.25528756,.20783465,.20651436,.23310013,.24377282,.28558517,.29925284,.25608322
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Pennsylvania","PA",.17745788,.16979632,.16115808,.16031128,.18125404,.2195316,.23078068,.22166479
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Rhode island","RI",.2314035,.18470518,.19493054,.17113511,.20595482,.26777101,.25724021,.26764417
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"South Carolina","SC",.23776333,.18439379,.20209441,.27484113,.34529909,.37165812,.33349213,.29350924
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"South Dakota","SD",.38301021,.2164402,.18544514,.18528417,.18048073,.22357254,.30984828,.27662712
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Tennessee","TN",.21843505,.27641752,.28610468,.30901968,.35392159,.36196303,.36021984,.35791001
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Texas","TX",.34047633,.31797802,.30651337,.3226859,.34625143,.35306552,.34806252,.32988167
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"United States","US",.22014935,.2108614,.2098074,.22923948,.25375137,.26697186,.26883897,.26056862
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Utah","UT",.24389341,.20385922,.16668651,.19978328,.27926874,.30255491,.28652063,.27330533
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Vermont","VT",.06868213,.06737477,.05258964,.05790915,.05699215,.03547118,.08674084,.09712684
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Virginia","VA",.09472264,.08999058,.10641458,.11388937,.1177883,.13587479,.14455916,.13479233
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Washington","WA",.20222326,.20840156,.20871405,.20898306,.23758781,.25431243,.23845153,.22647227
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"West Virginia","WV",.18274112,.134665,.21832635,.20180169,.20098923,.14149107,.12531009,.17388102
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Wisconsin","WI",.19755383,.1990439,.17419466,.18124992,.21726111,.20780398,.23121805,.27500322
"Poverty_Income_and_Benefit_Receipt","pov100",138,"Family incomes below poverty","In families below 100% of the poverty line",1,"Wyoming","WY",.16987893,.09092556,.07517319,.17407681,.27913961,.29161048,.23357973,.26036131
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Alabama","AL",.57229662,.54819161,.52979338,.57388866,.62199801,.60834891,.60513908,.63729841
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Alaska","AK",.29185638,.34692612,.27941695,.30803159,.4292534,.48005256,.40209332,.2882576
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Arizona","AZ",.64854074,.64501542,.63863617,.64343286,.67462784,.69936275,.68712574,.66723138
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Arkansas","AR",.64020288,.64886594,.67491972,.68154728,.70701611,.68464953,.68208879,.68675232
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"California","CA",.52542198,.51164836,.50740242,.52078098,.54884899,.56881827,.56534934,.55692357
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Colorado","CO",.57932174,.57089168,.56709415,.57830465,.59809887,.6137327,.60099906,.5795908
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Connecticut","CT",.27251911,.27464715,.28465348,.32483298,.35389939,.34817225,.33359385,.34546795
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Delaware","DE",.37881595,.39940119,.44961676,.43426213,.45095396,.47336113,.49742907,.51252884
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"District of Columbia","DC",.41382018,.35326013,.31711102,.37143362,.440795,.42145419,.4351877,.4744916
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Florida","FL",.4656952,.45868191,.46270829,.48982802,.52783722,.55104035,.56457859,.55288666
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Georgia","GA",.49150985,.51221877,.52083397,.55530512,.58573413,.59385705,.60607231,.60858858
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Hawaii","HI",.34079543,.30679423,.28472763,.28905573,.32416633,.35558644,.32774255,.30543369
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Idaho","ID",.64642787,.62010312,.60633302,.64719284,.68001026,.6814785,.67060167,.65249348
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Illinois","IL",.46123755,.46079156,.45426148,.4882175,.52350682,.53594381,.53512532,.51777571
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Indiana","IN",.52351296,.53760111,.5441426,.57285649,.60694927,.63040757,.60356545,.61120343
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Iowa","IA",.5637747,.49188775,.49637657,.54742622,.58595735,.59111285,.54000223,.50700086
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Kansas","KS",.53569514,.54416078,.55165648,.59649122,.60421515,.61335534,.63202012,.60774356
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Kentucky","KY",.49021432,.49853152,.47704396,.47649986,.54974103,.55593139,.56609833,.57244521
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Louisiana","LA",.48758897,.50358284,.49380234,.45488524,.44755393,.50619203,.50976264,.52590722
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Maine","ME",.4105005,.45199668,.46567249,.50083464,.4674094,.41979727,.47077283,.54277259
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Maryland","MD",.28059125,.26945278,.27227932,.31059602,.340325,.3532697,.35448721,.36267099
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Massachusetts","MA",.36115402,.35394093,.34675416,.34092003,.36156705,.38353392,.38121042,.37822664
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Michigan","MI",.41150826,.42558298,.45310336,.48003691,.4923175,.50469947,.49550706,.48981932
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Minnesota","MN",.50428134,.54123473,.52898031,.51756519,.54852182,.55406433,.52866721,.52171719
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Mississippi","MS",.5135079,.54539031,.50094664,.54218435,.56033319,.52438927,.5610317,.62729979
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Missouri","MO",.46441206,.47325724,.48278084,.49779019,.48968586,.51090717,.49521449,.51121742
"Poverty_Income_and_Benefit_Receipt","pov200",142,"Family incomes below twice poverty level","In families below 200% of the poverty line",1,"Montana","MT",.41818181,.31890321,.3372013,.42680565,.41672492,.52712977,.47097808,.29962948
